X,DATE,EXERCISE,CATEGORY,WEIGHT,REPS,SET_NUM,SOURCE,BIG_FOUR,VOLUME,IMPLEMENT,ASSISTED,MOVEMENT
7222,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7223,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7224,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7225,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7226,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7227,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7228,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7229,2012-12-09,Body Weight Squat,NA,25.0,25.0,NA,Fitocracy,Squat*,625.0,NA,FALSE,Squat
7230,2012-12-09,Body Weight Squat,NA,50.0,50.0,NA,Fitocracy,Squat*,2500.0,NA,FALSE,Squat
7231,2012-12-23,Body Weight Squat,NA,20.0,20.0,NA,Fitocracy,Squat*,400.0,NA,FALSE,Squat
7232,2012-12-23,Body Weight Squat,NA,50.0,50.0,NA,Fitocracy,Squat*,2500.0,NA,FALSE,Squat
7233,2012-12-25,Body Weight Squat,NA,15.0,15.0,NA,Fitocracy,Squat*,225.0,NA,FALSE,Squat
7234,2013-01-08,Body Weight Squat,NA,30.0,30.0,NA,Fitocracy,Squat*,900.0,NA,FALSE,Squat
7235,2013-05-25,Cable One Arm Tricep Extension,NA,5.0,10.0,NA,Fitocracy,Other,50.0,Cable,FALSE,NA
7236,2013-05-25,Cable One Arm Tricep Extension,NA,10.0,3.0,NA,Fitocracy,Other,30.0,Cable,FALSE,NA
7237,2012-01-29,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7238,2012-01-29,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7239,2012-03-04,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7240,2012-04-14,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7241,2012-06-01,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7242,2012-06-11,Chin-Up,NA,10.0,35.0,NA,Fitocracy,Other,350.0,NA,FALSE,Pull
7243,2012-06-26,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7244,2012-06-26,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7245,2012-06-26,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7246,2012-07-18,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7247,2012-07-18,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7248,2012-07-18,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7249,2012-07-18,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7250,2012-07-18,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7251,2012-07-19,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7252,2012-07-21,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7253,2012-07-21,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7254,2012-07-23,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7255,2012-07-23,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7256,2012-07-23,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7257,2012-07-23,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7258,2012-07-23,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7259,2012-07-25,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7260,2012-07-25,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7261,2012-07-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7262,2012-07-27,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7263,2012-07-27,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7264,2012-08-02,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7265,2012-08-06,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7266,2012-08-11,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7267,2012-08-24,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7268,2012-08-24,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7269,2012-08-24,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7270,2012-08-31,Chin-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7271,2012-09-12,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7272,2012-09-12,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7273,2012-09-12,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7274,2012-09-12,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7275,2012-09-12,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7276,2012-09-12,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7277,2012-09-12,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7278,2012-09-19,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7279,2012-09-19,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7280,2012-09-19,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7281,2012-10-03,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7282,2012-11-18,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7283,2012-11-18,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7284,2012-11-18,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7285,2012-12-14,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7286,2012-12-14,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7287,2013-01-03,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7288,2013-01-03,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7289,2013-01-03,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7290,2013-01-03,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7291,2013-01-03,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7292,2013-01-03,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7293,2013-01-03,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7294,2013-01-03,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7295,2013-01-03,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7296,2013-01-03,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7297,2013-02-11,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7298,2013-02-11,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7299,2013-02-11,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7300,2013-02-15,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7301,2013-02-15,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7302,2013-02-15,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7303,2013-02-18,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7304,2013-02-19,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7305,2013-02-19,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7306,2013-02-19,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7307,2013-02-20,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7308,2013-02-21,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7309,2013-02-21,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7310,2013-02-21,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7311,2013-02-25,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7312,2013-02-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7313,2013-02-27,Chin-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7314,2013-02-27,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7315,2013-02-27,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7316,2013-02-27,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7317,2013-02-27,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7318,2013-02-28,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7319,2013-03-01,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7320,2013-03-01,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7321,2013-03-01,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7322,2013-03-02,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7323,2013-03-03,Chin-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7324,2013-03-03,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7325,2013-03-03,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7326,2013-03-04,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7327,2013-03-05,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7328,2013-03-05,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7329,2013-03-05,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7330,2013-03-06,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7331,2013-03-06,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7332,2013-03-06,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7333,2013-03-07,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7334,2013-03-07,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7335,2013-03-07,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7336,2013-03-08,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7337,2013-03-09,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7338,2013-03-09,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7339,2013-03-09,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7340,2013-03-10,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7341,2013-03-10,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7342,2013-03-10,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7343,2013-03-11,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7344,2013-03-11,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7345,2013-03-11,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7346,2013-03-12,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7347,2013-03-12,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7348,2013-03-13,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7349,2013-03-13,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7350,2013-03-13,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7351,2013-03-16,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7352,2013-03-16,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7353,2013-03-16,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7354,2013-03-16,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7355,2013-03-16,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7356,2013-03-17,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7357,2013-03-24,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7358,2013-03-31,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7359,2013-03-31,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7360,2013-04-12,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7361,2013-04-13,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7362,2013-04-16,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7363,2013-04-22,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7364,2013-04-22,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7365,2013-05-31,Chin-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7366,2013-06-02,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7367,2013-06-02,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7368,2013-06-06,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7369,2013-06-06,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7370,2013-06-06,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7371,2013-06-10,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7372,2013-06-10,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7373,2013-06-10,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7374,2013-06-12,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7375,2013-06-12,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7376,2013-06-12,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7377,2013-06-14,Chin-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7378,2013-06-14,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7379,2013-06-17,Chin-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7380,2013-06-18,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7381,2013-06-19,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7382,2013-06-22,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7383,2013-06-24,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7384,2013-06-25,Chin-Up,NA,4.0,5.0,NA,Fitocracy,Other,20.0,NA,FALSE,Pull
7385,2013-06-25,Chin-Up,NA,3.0,5.0,NA,Fitocracy,Other,15.0,NA,FALSE,Pull
7386,2013-06-29,Chin-Up,NA,5.0,5.0,NA,Fitocracy,Other,25.0,NA,FALSE,Pull
7387,2013-06-29,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7388,2013-06-29,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7389,2013-07-01,Chin-Up,NA,9.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7390,2013-07-03,Chin-Up,NA,10.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7391,2013-07-03,Chin-Up,NA,3.0,5.0,NA,Fitocracy,Other,15.0,NA,FALSE,Pull
7392,2013-07-06,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7393,2013-07-06,Chin-Up,NA,2.0,10.0,NA,Fitocracy,Other,20.0,NA,FALSE,Pull
7394,2013-07-06,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7395,2013-07-08,Chin-Up,NA,2.0,10.0,NA,Fitocracy,Other,20.0,NA,FALSE,Pull
7396,2013-07-08,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7397,2013-07-08,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7398,2013-07-11,Chin-Up,NA,9.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7399,2013-07-11,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7400,2013-07-11,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7401,2013-07-11,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7402,2013-07-11,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7403,2013-07-11,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7404,2013-07-13,Chin-Up,NA,5.0,5.0,NA,Fitocracy,Other,25.0,NA,FALSE,Pull
7405,2013-07-13,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7406,2013-07-13,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7407,2013-07-13,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7408,2013-07-13,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7409,2013-07-15,Chin-Up,NA,6.0,5.0,NA,Fitocracy,Other,30.0,NA,FALSE,Pull
7410,2013-07-15,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7411,2013-07-15,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7412,2013-07-19,Chin-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7413,2013-07-19,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7414,2013-07-19,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7415,2013-07-19,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7416,2013-07-19,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7417,2013-07-24,Chin-Up,NA,6.0,5.0,NA,Fitocracy,Other,30.0,NA,FALSE,Pull
7418,2013-07-24,Chin-Up,NA,5.0,5.0,NA,Fitocracy,Other,25.0,NA,FALSE,Pull
7419,2013-07-24,Chin-Up,NA,5.0,5.0,NA,Fitocracy,Other,25.0,NA,FALSE,Pull
7420,2013-07-27,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7421,2013-07-30,Chin-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7422,2013-07-30,Chin-Up,NA,4.0,5.0,NA,Fitocracy,Other,20.0,NA,FALSE,Pull
7423,2013-07-30,Chin-Up,NA,3.0,5.0,NA,Fitocracy,Other,15.0,NA,FALSE,Pull
7424,2013-08-11,Chin-Up,NA,6.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7425,2013-08-11,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7426,2013-08-11,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7427,2013-08-11,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7428,2013-08-15,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7429,2013-08-15,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7430,2013-08-15,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7431,2013-08-23,Chin-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7432,2013-08-23,Chin-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7433,2013-08-23,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7434,2013-09-09,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7435,2013-09-14,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7436,2013-09-14,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7437,2013-09-19,Chin-Up,NA,7.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7438,2013-09-19,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7439,2013-09-19,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7440,2013-10-02,Chin-Up,NA,1.0,10.0,NA,Fitocracy,Other,10.0,NA,FALSE,Pull
7441,2013-10-02,Chin-Up,NA,2.0,10.0,NA,Fitocracy,Other,20.0,NA,FALSE,Pull
7442,2013-10-02,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7443,2013-10-02,Chin-Up,NA,4.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7444,2013-10-02,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7445,2013-10-07,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7446,2013-10-07,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7447,2013-10-07,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7448,2013-11-06,Chin-Up,NA,10.0,40.0,NA,Fitocracy,Other,400.0,NA,FALSE,Pull
7449,2013-11-15,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7450,2013-11-15,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7451,2013-11-18,Chin-Up,NA,10.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7452,2013-11-27,Chin-Up,NA,5.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7453,2013-11-27,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7454,2013-11-27,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7455,2014-01-02,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7456,2014-01-02,Chin-Up,NA,2.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7457,2014-01-02,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7458,2014-01-04,Chin-Up,NA,5.0,20.0,NA,Fitocracy,Other,100.0,NA,FALSE,Pull
7459,2014-01-04,Chin-Up,NA,5.0,20.0,NA,Fitocracy,Other,100.0,NA,FALSE,Pull
7460,2014-01-04,Chin-Up,NA,5.0,20.0,NA,Fitocracy,Other,100.0,NA,FALSE,Pull
7461,2014-03-15,Chin-Up,NA,3.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7462,2014-03-23,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7463,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7464,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7465,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7466,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7467,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7468,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7469,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7470,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
7471,2014-03-25,Chin-Up,NA,1.0,NA,NA,Fitocracy,Other,NA,NA,FALSE,Pull
