"","DATE","EXERCISE","CATEGORY","WEIGHT","REPS","SET_NUM","SOURCE"
"7594",2013-03-28,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7595",2013-03-28,"Close-Grip Front Lat Pulldown",NA,"45","10",NA,"Fitocracy"
"7596",2013-03-28,"Close-Grip Front Lat Pulldown",NA,"45","10",NA,"Fitocracy"
"7597",2013-03-31,"Close-Grip Front Lat Pulldown",NA,"25","10",NA,"Fitocracy"
"7598",2013-03-31,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7599",2013-03-31,"Close-Grip Front Lat Pulldown",NA,"50","10",NA,"Fitocracy"
"7600",2013-03-31,"Close-Grip Front Lat Pulldown",NA,"55","5",NA,"Fitocracy"
"7601",2013-04-04,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7602",2013-04-04,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7603",2013-04-07,"Close-Grip Front Lat Pulldown",NA,"45","10",NA,"Fitocracy"
"7604",2013-04-07,"Close-Grip Front Lat Pulldown",NA,"45","10",NA,"Fitocracy"
"7605",2013-04-11,"Close-Grip Front Lat Pulldown",NA,"45","10",NA,"Fitocracy"
"7606",2013-04-11,"Close-Grip Front Lat Pulldown",NA,"45","10",NA,"Fitocracy"
"7607",2013-04-25,"Close-Grip Front Lat Pulldown",NA,"40","12",NA,"Fitocracy"
"7608",2013-04-25,"Close-Grip Front Lat Pulldown",NA,"45","12",NA,"Fitocracy"
"7609",2013-05-03,"Close-Grip Front Lat Pulldown",NA,"30","15",NA,"Fitocracy"
"7610",2013-05-03,"Close-Grip Front Lat Pulldown",NA,"30","15",NA,"Fitocracy"
"7611",2013-05-23,"Close-Grip Front Lat Pulldown",NA,"20","15",NA,"Fitocracy"
"7612",2013-05-23,"Close-Grip Front Lat Pulldown",NA,"25","15",NA,"Fitocracy"
"7613",2013-05-23,"Close-Grip Front Lat Pulldown",NA,"25","15",NA,"Fitocracy"
"7614",2013-05-23,"Close-Grip Front Lat Pulldown",NA,"25","15",NA,"Fitocracy"
"7615",2013-06-02,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7616",2013-06-02,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7617",2013-06-02,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7618",2013-06-02,"Close-Grip Front Lat Pulldown",NA,"40","10",NA,"Fitocracy"
"7619",2013-08-26,"Close-Grip Front Lat Pulldown",NA,"25","10",NA,"Fitocracy"
"7620",2013-08-26,"Close-Grip Front Lat Pulldown",NA,"35","10",NA,"Fitocracy"
"7621",2012-06-12,"Crunch",NA,"15","15",NA,"Fitocracy"
"7622",2012-06-15,"Crunch",NA,"35","35",NA,"Fitocracy"
"7623",2012-12-25,"Crunch",NA,"15","15",NA,"Fitocracy"
"7624",2014-03-12,"Crunch",NA,"50","50",NA,"Fitocracy"
"7625",2014-03-17,"Decline Dumbbell Flyes",NA,"6","10",NA,"Fitocracy"
"7626",2014-03-17,"Decline Dumbbell Flyes",NA,"6","10",NA,"Fitocracy"
"7627",2014-03-17,"Decline Dumbbell Flyes",NA,"6","10",NA,"Fitocracy"
"7628",2012-04-05,"Decline Push-Up",NA,"5","5",NA,"Fitocracy"
"7629",2012-04-21,"Decline Push-Up",NA,"10","10",NA,"Fitocracy"
"7630",2012-12-25,"Decline Push-Up",NA,"15","15",NA,"Fitocracy"
"7631",2014-03-02,"Decline Push-Up",NA,"15","15",NA,"Fitocracy"
"7632",2012-04-13,"Diamond Push-Up",NA,"2","2",NA,"Fitocracy"
"7633",2012-07-23,"Diamond Push-Up",NA,"1","1",NA,"Fitocracy"
"7634",2012-12-23,"Diamond Push-Up",NA,"5","5",NA,"Fitocracy"
"7635",2012-10-27,"Dimel Deadlift",NA,"51","10",NA,"Fitocracy"
"7636",2012-10-27,"Dimel Deadlift",NA,"55","10",NA,"Fitocracy"
"7637",2012-10-27,"Dimel Deadlift",NA,"55","10",NA,"Fitocracy"
"7638",2012-10-31,"Dimel Deadlift",NA,"51","15",NA,"Fitocracy"
"7639",2012-10-31,"Dimel Deadlift",NA,"51","15",NA,"Fitocracy"
"7640",2012-10-31,"Dimel Deadlift",NA,"51","10",NA,"Fitocracy"
"7641",2012-11-04,"Dimel Deadlift",NA,"40","15",NA,"Fitocracy"
"7642",2012-11-04,"Dimel Deadlift",NA,"40","15",NA,"Fitocracy"
"7643",2012-11-04,"Dimel Deadlift",NA,"40","15",NA,"Fitocracy"
"7644",2012-11-13,"Dimel Deadlift",NA,"10","6",NA,"Fitocracy"
"7645",2012-11-13,"Dimel Deadlift",NA,"15","6",NA,"Fitocracy"
"7646",2012-11-13,"Dimel Deadlift",NA,"20","6",NA,"Fitocracy"
"7647",2012-11-13,"Dimel Deadlift",NA,"25","6",NA,"Fitocracy"
"7648",2012-11-13,"Dimel Deadlift",NA,"30","6",NA,"Fitocracy"
"7649",2013-01-08,"Dimel Deadlift",NA,"30","20",NA,"Fitocracy"
"7650",2013-01-08,"Dimel Deadlift",NA,"40","15",NA,"Fitocracy"
"7651",2013-01-08,"Dimel Deadlift",NA,"40","15",NA,"Fitocracy"
"7652",2012-05-15,"Dip Station Bent Leg Raise",NA,"15","15",NA,"Fitocracy"
"7653",2012-07-19,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7654",2012-08-24,"Dip Station Bent Leg Raise",NA,"2","2",NA,"Fitocracy"
"7655",2012-08-24,"Dip Station Bent Leg Raise",NA,"5","5",NA,"Fitocracy"
"7656",2012-08-31,"Dip Station Bent Leg Raise",NA,"20","20",NA,"Fitocracy"
"7657",2012-10-25,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7658",2012-10-25,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7659",2012-11-02,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7660",2012-11-02,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7661",2013-01-11,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7662",2013-01-11,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7663",2013-04-30,"Dip Station Bent Leg Raise",NA,"10","10",NA,"Fitocracy"
"7664",2013-04-30,"Dip Station Bent Leg Raise",NA,"5","5",NA,"Fitocracy"
"7665",2012-08-06,"Dip Station Straight Leg Raise",NA,"5","5",NA,"Fitocracy"
"7666",2013-04-30,"Dip Station Straight Leg Raise",NA,"5","5",NA,"Fitocracy"
"7667",2013-06-28,"Dips - Chest Version",NA,"1",NA,NA,"Fitocracy"
"7668",2013-06-28,"Dips - Chest Version",NA,"1",NA,NA,"Fitocracy"
"7669",2013-06-28,"Dips - Chest Version",NA,"1",NA,NA,"Fitocracy"
"7670",2013-06-30,"Dips - Chest Version",NA,"1",NA,NA,"Fitocracy"
"7671",2013-06-30,"Dips - Chest Version",NA,"1",NA,NA,"Fitocracy"
"7672",2013-07-03,"Dips - Chest Version",NA,"2",NA,NA,"Fitocracy"
"7673",2013-07-05,"Dips - Chest Version",NA,"3",NA,NA,"Fitocracy"
"7674",2013-07-09,"Dips - Chest Version",NA,"1",NA,NA,"Fitocracy"
"7675",2013-07-19,"Dips - Chest Version",NA,"3",NA,NA,"Fitocracy"
"7676",2013-11-06,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7677",2013-11-27,"Dips - Chest Version",NA,"4",NA,NA,"Fitocracy"
"7678",2013-11-27,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7679",2013-12-03,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7680",2013-12-05,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7681",2013-12-05,"Dips - Chest Version",NA,"10","20",NA,"Fitocracy"
"7682",2013-12-18,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7683",2013-12-18,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7684",2014-01-04,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7685",2014-01-04,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7686",2014-01-04,"Dips - Chest Version",NA,"10","40",NA,"Fitocracy"
"7687",2014-01-18,"Dips - Chest Version",NA,"10","45",NA,"Fitocracy"
"7688",2014-01-18,"Dips - Chest Version",NA,"10","45",NA,"Fitocracy"
"7689",2014-01-18,"Dips - Chest Version",NA,"10","45",NA,"Fitocracy"
"7690",2014-02-14,"Dips - Chest Version",NA,"3",NA,NA,"Fitocracy"
"7691",2013-06-25,"Dips - Triceps Version",NA,"1","86",NA,"Fitocracy"
"7692",2013-06-25,"Dips - Triceps Version",NA,"1","86",NA,"Fitocracy"
"7693",2013-06-25,"Dips - Triceps Version",NA,"1","86",NA,"Fitocracy"
"7694",2013-11-06,"Dips - Triceps Version",NA,"10","40",NA,"Fitocracy"
"7695",2013-11-06,"Dips - Triceps Version",NA,"1",NA,NA,"Fitocracy"
"7696",2013-11-08,"Dips - Triceps Version",NA,"10","40",NA,"Fitocracy"
"7697",2013-11-08,"Dips - Triceps Version",NA,"10","40",NA,"Fitocracy"
"7698",2013-11-08,"Dips - Triceps Version",NA,"10","40",NA,"Fitocracy"
"7699",2013-11-15,"Dips - Triceps Version",NA,"1",NA,NA,"Fitocracy"
"7700",2013-11-17,"Dips - Triceps Version",NA,"12","40",NA,"Fitocracy"
"7701",2013-11-18,"Dips - Triceps Version",NA,"10","40",NA,"Fitocracy"
"7702",2013-11-18,"Dips - Triceps Version",NA,"10","40",NA,"Fitocracy"
"7703",2013-11-18,"Dips - Triceps Version",NA,"10","40",NA,"Fitocracy"
"7704",2012-11-13,"Double Kettlebell Clean and Press",NA,"16","5",NA,"Fitocracy"
"7705",2012-11-13,"Double Kettlebell Clean and Press",NA,"16","5",NA,"Fitocracy"
"7706",2012-11-13,"Double Kettlebell Clean and Press",NA,"16","5",NA,"Fitocracy"
"7707",2012-09-14,"Double Kettlebell Clean",NA,"12","10",NA,"Fitocracy"
"7708",2012-09-14,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7709",2012-09-14,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7710",2012-09-14,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7711",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7712",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7713",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7714",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7715",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7716",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7717",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7718",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7719",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7720",2012-09-17,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7721",2012-09-17,"Double Kettlebell Clean",NA,"12","1",NA,"Fitocracy"
"7722",2012-09-17,"Double Kettlebell Clean",NA,"12","1",NA,"Fitocracy"
"7723",2012-09-19,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7724",2012-09-19,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7725",2012-09-19,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7726",2012-09-21,"Double Kettlebell Clean",NA,"12","10",NA,"Fitocracy"
"7727",2012-09-28,"Double Kettlebell Clean",NA,"12","5",NA,"Fitocracy"
"7728",2012-10-05,"Double Kettlebell Clean",NA,"16","5",NA,"Fitocracy"
"7729",2012-10-05,"Double Kettlebell Clean",NA,"16","5",NA,"Fitocracy"
"7730",2012-10-05,"Double Kettlebell Clean",NA,"16","5",NA,"Fitocracy"
"7731",2012-10-11,"Double Kettlebell Clean",NA,"16","3",NA,"Fitocracy"
"7732",2012-10-11,"Double Kettlebell Clean",NA,"16","3",NA,"Fitocracy"
"7733",2012-10-11,"Double Kettlebell Clean",NA,"16","8",NA,"Fitocracy"
"7734",2012-10-11,"Double Kettlebell Clean",NA,"16","12",NA,"Fitocracy"
"7735",2012-12-14,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7736",2012-12-14,"Double Kettlebell Clean",NA,"20","1",NA,"Fitocracy"
"7737",2013-02-09,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7738",2013-02-17,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7739",2013-02-17,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7740",2013-05-12,"Double Kettlebell Clean",NA,"6","8",NA,"Fitocracy"
"7741",2013-05-12,"Double Kettlebell Clean",NA,"8","8",NA,"Fitocracy"
"7742",2013-05-14,"Double Kettlebell Clean",NA,"6","8",NA,"Fitocracy"
"7743",2013-05-23,"Double Kettlebell Clean",NA,"10","10",NA,"Fitocracy"
"7744",2013-06-01,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7745",2013-06-01,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7746",2013-06-01,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7747",2013-06-01,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7748",2013-06-01,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7749",2013-06-01,"Double Kettlebell Clean",NA,"12","1",NA,"Fitocracy"
"7750",2013-06-04,"Double Kettlebell Clean",NA,"16","1",NA,"Fitocracy"
"7751",2013-06-05,"Double Kettlebell Clean",NA,"12","1",NA,"Fitocracy"
"7752",2013-06-05,"Double Kettlebell Clean",NA,"12","1",NA,"Fitocracy"
"7753",2013-07-17,"Double Kettlebell Clean",NA,"8","8",NA,"Fitocracy"
"7754",2013-07-17,"Double Kettlebell Clean",NA,"8","8",NA,"Fitocracy"
"7755",2013-07-17,"Double Kettlebell Clean",NA,"12","8",NA,"Fitocracy"
"7756",2012-09-14,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7757",2012-09-14,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7758",2012-09-14,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7759",2012-09-17,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7760",2012-09-17,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7761",2012-09-17,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7762",2012-12-16,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7763",2012-12-16,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7764",2012-12-16,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7765",2012-12-16,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7766",2012-12-16,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7767",2013-03-06,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7768",2013-03-06,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7769",2013-03-06,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7770",2013-05-12,"Double Kettlebell Press",NA,"6","8",NA,"Fitocracy"
"7771",2013-05-12,"Double Kettlebell Press",NA,"8","8",NA,"Fitocracy"
"7772",2013-05-14,"Double Kettlebell Press",NA,"6","8",NA,"Fitocracy"
"7773",2013-06-01,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7774",2013-06-01,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7775",2013-06-01,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7776",2013-06-01,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7777",2013-06-01,"Double Kettlebell Press",NA,"16","5",NA,"Fitocracy"
"7778",2013-06-01,"Double Kettlebell Press",NA,"12","15",NA,"Fitocracy"
"7779",2013-06-05,"Double Kettlebell Press",NA,"12","10",NA,"Fitocracy"
"7780",2013-06-05,"Double Kettlebell Press",NA,"12","5",NA,"Fitocracy"
"7781",2013-06-28,"Double Kettlebell Press",NA,"12","10",NA,"Fitocracy"
"7782",2013-06-28,"Double Kettlebell Press",NA,"12","10",NA,"Fitocracy"
"7783",2013-07-17,"Double Kettlebell Press",NA,"8","8",NA,"Fitocracy"
"7784",2013-07-17,"Double Kettlebell Press",NA,"8","8",NA,"Fitocracy"
"7785",2013-07-17,"Double Kettlebell Press",NA,"12","8",NA,"Fitocracy"
"7786",2012-12-14,"Double Kettlebell Push Press",NA,"16","1",NA,"Fitocracy"
"7787",2013-02-09,"Double Kettlebell Push Press",NA,"16","10",NA,"Fitocracy"
"7788",2013-02-17,"Double Kettlebell Push Press",NA,"16","12",NA,"Fitocracy"
"7789",2013-02-17,"Double Kettlebell Push Press",NA,"16","12",NA,"Fitocracy"
"7790",2012-09-14,"Double Kettlebell Snatch",NA,"12","5",NA,"Fitocracy"
"7791",2012-09-14,"Double Kettlebell Snatch",NA,"12","3",NA,"Fitocracy"
"7792",2012-09-14,"Double Kettlebell Snatch",NA,"12","3",NA,"Fitocracy"
"7793",2012-09-14,"Double Kettlebell Snatch",NA,"12","3",NA,"Fitocracy"
"7794",2012-09-14,"Double Kettlebell Snatch",NA,"12","3",NA,"Fitocracy"
"7795",2012-09-14,"Double Kettlebell Snatch",NA,"12","3",NA,"Fitocracy"
"7796",2012-09-17,"Double Kettlebell Snatch",NA,"12","5",NA,"Fitocracy"
"7797",2012-09-17,"Double Kettlebell Snatch",NA,"12","5",NA,"Fitocracy"
"7798",2012-09-17,"Double Kettlebell Snatch",NA,"12","5",NA,"Fitocracy"
"7799",2012-09-21,"Double Kettlebell Snatch",NA,"12","10",NA,"Fitocracy"
"7800",2013-02-11,"Double Kettlebell Snatch",NA,"16","5",NA,"Fitocracy"
"7801",2013-02-19,"Double Kettlebell Snatch",NA,"16","5",NA,"Fitocracy"
"7802",2013-03-05,"Double Kettlebell Snatch",NA,"12","5",NA,"Fitocracy"
"7803",2013-05-12,"Double Kettlebell Snatch",NA,"6","8",NA,"Fitocracy"
"7804",2013-05-12,"Double Kettlebell Snatch",NA,"8","8",NA,"Fitocracy"
"7805",2013-05-14,"Double Kettlebell Snatch",NA,"6","8",NA,"Fitocracy"
"7806",2013-05-23,"Double Kettlebell Snatch",NA,"8","5",NA,"Fitocracy"
"7807",2013-05-23,"Double Kettlebell Snatch",NA,"8","5",NA,"Fitocracy"
"7808",2013-05-23,"Double Kettlebell Snatch",NA,"10","5",NA,"Fitocracy"
"7809",2013-05-23,"Double Kettlebell Snatch",NA,"10","5",NA,"Fitocracy"
"7810",2013-05-23,"Double Kettlebell Snatch",NA,"10","5",NA,"Fitocracy"
"7811",2013-05-23,"Double Kettlebell Snatch",NA,"10","5",NA,"Fitocracy"
"7812",2013-05-23,"Double Kettlebell Snatch",NA,"10","5",NA,"Fitocracy"
"7813",2013-07-19,"Double Kettlebell Snatch",NA,"8","10",NA,"Fitocracy"
"7814",2013-07-24,"Double Kettlebell Snatch",NA,"12","15",NA,"Fitocracy"
"7815",2012-09-14,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7816",2012-09-14,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7817",2012-09-14,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7818",2012-09-14,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7819",2012-09-14,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7820",2012-09-17,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7821",2012-09-17,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7822",2012-09-17,"Double Kettlebell Swing",NA,"12","10",NA,"Fitocracy"
"7823",2012-09-17,"Double Kettlebell Swing",NA,"12","1",NA,"Fitocracy"
"7824",2012-09-17,"Double Kettlebell Swing",NA,"12","1",NA,"Fitocracy"
"7825",2012-09-19,"Double Kettlebell Swing",NA,"12","5",NA,"Fitocracy"
"7826",2012-09-19,"Double Kettlebell Swing",NA,"12","5",NA,"Fitocracy"
"7827",2012-09-19,"Double Kettlebell Swing",NA,"12","5",NA,"Fitocracy"
"7828",2012-10-11,"Double Kettlebell Swing",NA,"16","8",NA,"Fitocracy"
"7829",2012-10-25,"Double Kettlebell Swing",NA,"16","10",NA,"Fitocracy"
"7830",2012-10-25,"Double Kettlebell Swing",NA,"16","10",NA,"Fitocracy"
"7831",2013-02-19,"Double Kettlebell Swing",NA,"16","12",NA,"Fitocracy"
"7832",2013-05-12,"Double Kettlebell Swing",NA,"6","8",NA,"Fitocracy"
"7833",2013-05-12,"Double Kettlebell Swing",NA,"8","8",NA,"Fitocracy"
"7834",2013-05-14,"Double Kettlebell Swing",NA,"6","8",NA,"Fitocracy"
"7835",2013-07-17,"Double Kettlebell Swing",NA,"8","8",NA,"Fitocracy"
"7836",2013-07-17,"Double Kettlebell Swing",NA,"8","8",NA,"Fitocracy"
"7837",2013-07-17,"Double Kettlebell Swing",NA,"12","8",NA,"Fitocracy"
"7838",2012-09-28,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7839",2012-10-05,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7840",2012-10-05,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7841",2012-11-11,"Double Long Cycle",NA,"16","8",NA,"Fitocracy"
"7842",2012-11-11,"Double Long Cycle",NA,"16","8",NA,"Fitocracy"
"7843",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7844",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7845",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7846",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7847",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7848",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7849",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7850",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7851",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7852",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7853",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7854",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7855",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7856",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7857",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7858",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7859",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7860",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7861",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7862",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7863",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7864",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7865",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7866",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7867",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7868",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7869",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7870",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7871",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7872",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7873",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7874",2012-11-13,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7875",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7876",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7877",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7878",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7879",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7880",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7881",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7882",2012-11-13,"Double Long Cycle",NA,"12","5",NA,"Fitocracy"
"7883",2012-12-16,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7884",2012-12-16,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7885",2012-12-16,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7886",2013-01-19,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7887",2013-02-13,"Double Long Cycle",NA,"16","10",NA,"Fitocracy"
"7888",2013-02-13,"Double Long Cycle",NA,"16","10",NA,"Fitocracy"
"7889",2013-02-15,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7890",2013-02-15,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7891",2013-02-19,"Double Long Cycle",NA,"16","12",NA,"Fitocracy"
"7892",2013-02-25,"Double Long Cycle",NA,"16","10",NA,"Fitocracy"
"7893",2013-02-25,"Double Long Cycle",NA,"16","10",NA,"Fitocracy"
"7894",2013-03-05,"Double Long Cycle",NA,"12","10",NA,"Fitocracy"
"7895",2013-03-05,"Double Long Cycle",NA,"16","5",NA,"Fitocracy"
"7896",2013-07-11,"Double Long Cycle",NA,"8","12",NA,"Fitocracy"
"7897",2013-07-11,"Double Long Cycle",NA,"12","12",NA,"Fitocracy"
"7898",2013-07-11,"Double Long Cycle",NA,"12","12",NA,"Fitocracy"
"7899",2013-07-11,"Double Long Cycle",NA,"12","12",NA,"Fitocracy"
"7900",2013-07-11,"Double Long Cycle",NA,"20","3",NA,"Fitocracy"
"7901",2013-07-11,"Double Long Cycle",NA,"12","12",NA,"Fitocracy"
"7902",2013-07-19,"Double Long Cycle",NA,"12","12",NA,"Fitocracy"
"7903",2013-07-19,"Double Long Cycle",NA,"12","12",NA,"Fitocracy"
"7904",2013-07-19,"Double Long Cycle",NA,"12","10",NA,"Fitocracy"
"7905",2013-07-03,"Dumbbell 2-Arm Triceps Extension",NA,"12","10",NA,"Fitocracy"
"7906",2013-07-03,"Dumbbell 2-Arm Triceps Extension",NA,"12","10",NA,"Fitocracy"
"7907",2012-01-10,"Dumbbell Bench Press",NA,"14","10",NA,"Fitocracy"
"7908",2012-01-10,"Dumbbell Bench Press",NA,"16","8",NA,"Fitocracy"
"7909",2012-01-10,"Dumbbell Bench Press",NA,"16","8",NA,"Fitocracy"
"7910",2012-01-19,"Dumbbell Bench Press",NA,"18","8",NA,"Fitocracy"
"7911",2012-01-19,"Dumbbell Bench Press",NA,"18","8",NA,"Fitocracy"
"7912",2012-01-19,"Dumbbell Bench Press",NA,"18","8",NA,"Fitocracy"
