"","DATE","EXERCISE","CATEGORY","WEIGHT","REPS","SET_NUM","SOURCE"
"2774",2015-07-15,"Barbell Incline Bench Press","Chest","40.0","10",1,"FitNotes"
"2775",2015-07-15,"Barbell Incline Bench Press","Chest","50.0","10",2,"FitNotes"
"2776",2015-07-15,"Barbell Incline Bench Press","Chest","60.0","10",3,"FitNotes"
"2777",2015-07-15,"Incline Dumbbell Bench Row","Back","15.0","10",1,"FitNotes"
"2778",2015-07-15,"Incline Dumbbell Bench Row","Back","15.0","10",2,"FitNotes"
"2779",2015-07-15,"Incline Dumbbell Bench Row","Back","17.5","10",3,"FitNotes"
"2780",2015-07-15,"Incline Dumbbell Bench Row","Back","17.5","10",4,"FitNotes"
"2781",2015-07-15,"EZ-Bar Preacher Curl","Biceps","20.0","10",1,"FitNotes"
"2782",2015-07-15,"EZ-Bar Preacher Curl","Biceps","22.5","10",2,"FitNotes"
"2783",2015-07-15,"EZ-Bar Preacher Curl","Biceps","25.0","10",3,"FitNotes"
"2784",2015-07-15,"EZ-Bar Cable Triceps Pushdown","Triceps","55.0","10",1,"FitNotes"
"2785",2015-07-15,"EZ-Bar Cable Triceps Pushdown","Triceps","60.0","10",2,"FitNotes"
"2786",2015-07-15,"EZ-Bar Cable Triceps Pushdown","Triceps","65.0","10",3,"FitNotes"
"2787",2015-07-15,"One-Arm Underhand Cable Triceps Pushdown","Triceps","17.5","10",1,"FitNotes"
"2788",2015-07-15,"One-Arm Underhand Cable Triceps Pushdown","Triceps","20.0","10",2,"FitNotes"
"2789",2015-07-15,"Trap-Bar Shrug","Trapezius","60.0","12",1,"FitNotes"
"2790",2015-07-15,"Trap-Bar Shrug","Trapezius","80.0","12",2,"FitNotes"
"2791",2015-07-15,"Trap-Bar Shrug","Trapezius","90.0","12",3,"FitNotes"
"2792",2015-07-16,"Barbell Front Squat","Posterior Chain","20.0","5",1,"FitNotes"
"2793",2015-07-16,"Barbell Front Squat","Posterior Chain","50.0","5",2,"FitNotes"
"2794",2015-07-16,"Barbell Front Squat","Posterior Chain","60.0","5",3,"FitNotes"
"2795",2015-07-16,"Barbell Front Squat","Posterior Chain","70.0","5",4,"FitNotes"
"2796",2015-07-16,"Barbell Front Squat","Posterior Chain","80.0","5",5,"FitNotes"
"2797",2015-07-16,"Barbell Front Squat","Posterior Chain","90.0","3",6,"FitNotes"
"2798",2015-07-16,"Barbell Front Squat","Posterior Chain","100.0","1",7,"FitNotes"
"2799",2015-07-16,"Barbell Front Squat","Posterior Chain","105.0","1",8,"FitNotes"
"2800",2015-07-16,"Sumo Deadlift","Posterior Chain","110.0","3",1,"FitNotes"
"2801",2015-07-16,"Barbell Deadlift","Posterior Chain","130.0","3",1,"FitNotes"
"2802",2015-07-16,"Barbell Deadlift","Posterior Chain","150.0","2",2,"FitNotes"
"2803",2015-07-16,"Barbell Deadlift","Posterior Chain","180.0","1",3,"FitNotes"
"2804",2015-07-17,"Isolateral Plate-Loaded Lat Pulldown","Back","40.0","10",1,"FitNotes"
"2805",2015-07-17,"Isolateral Plate-Loaded Lat Pulldown","Back","70.0","5",2,"FitNotes"
"2806",2015-07-17,"Isolateral Plate-Loaded Lat Pulldown","Back","70.0","5",3,"FitNotes"
"2807",2015-07-23,"Rocking Seated Cable Row","Back","55.0","10",1,"FitNotes"
"2808",2015-07-23,"Rocking Seated Cable Row","Back","70.0","10",2,"FitNotes"
"2809",2015-07-23,"Rocking Seated Cable Row","Back","75.0","10",3,"FitNotes"
"2810",2015-07-23,"Rocking Seated Cable Row","Back","80.0","5",4,"FitNotes"
"2811",2015-07-23,"Rocking Seated Cable Row","Back","85.0","5",5,"FitNotes"
"2812",2015-07-23,"Pull Up","Back","0.0","2",1,"FitNotes"
"2813",2015-07-23,"Pull Up","Back","0.0","2",2,"FitNotes"
"2814",2015-07-23,"Close Hammer-Grip Pull Up","Back","0.0","2",1,"FitNotes"
"2815",2015-07-24,"One-Arm Cable Face Pull","Posterior Deltoid","17.5","10",1,"FitNotes"
"2816",2015-07-24,"One-Arm Cable Face Pull","Posterior Deltoid","20.0","10",2,"FitNotes"
"2817",2015-07-24,"One-Arm Cable Face Pull","Posterior Deltoid","22.5","10",3,"FitNotes"
"2818",2015-07-24,"Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"2819",2015-07-24,"Barbell Bench Press","Chest","60.0","2",2,"FitNotes"
"2820",2015-07-24,"Barbell Bench Press","Chest","70.0","5",3,"FitNotes"
"2821",2015-07-24,"Barbell Bench Press","Chest","75.0","5",4,"FitNotes"
"2822",2015-07-24,"Barbell Bench Press","Chest","77.5","5",5,"FitNotes"
"2823",2015-07-24,"Barbell Bench Press","Chest","82.5","3",6,"FitNotes"
"2824",2015-07-24,"Barbell Bench Press","Chest","60.0","15",7,"FitNotes"
"2825",2015-07-24,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",1,"FitNotes"
"2826",2015-07-24,"Seated Dumbbell Lateral Raise","Lateral Deltoid","7.5","8",2,"FitNotes"
"2827",2015-07-24,"Seated Dumbbell Lateral Raise","Lateral Deltoid","7.5","10",3,"FitNotes"
"2828",2015-07-24,"Standing Dumbbell Lateral Raise","Lateral Deltoid","7.5","6",1,"FitNotes"
"2829",2015-07-24,"Standing Dumbbell Lateral Raise","Lateral Deltoid","7.5","5",2,"FitNotes"
"2830",2015-07-24,"Incline Dumbbell Bench Row","Back","7.5","10",1,"FitNotes"
"2831",2015-07-24,"Incline Dumbbell Bench Row","Back","10.0","10",2,"FitNotes"
"2832",2015-07-24,"Incline Dumbbell Bench Row","Back","12.5","10",3,"FitNotes"
"2833",2015-07-24,"Kroc Row","Back","17.5","15",1,"FitNotes"
"2834",2015-07-24,"Kroc Row","Back","20.0","15",2,"FitNotes"
"2835",2015-07-24,"Barbell Close-Grip Bench Press","Triceps","60.0","5",1,"FitNotes"
"2836",2015-07-24,"Barbell Close-Grip Bench Press","Triceps","60.0","5",2,"FitNotes"
"2837",2015-07-24,"Converging Plate-Loaded Chest Press","Chest","40.0","15",1,"FitNotes"
"2838",2015-07-24,"Converging Plate-Loaded Chest Press","Chest","40.0","15",2,"FitNotes"
"2839",2015-07-24,"Smith Maschine Shrug","Trapezius","90.0","5",1,"FitNotes"
"2840",2015-07-24,"Smith Maschine Shrug","Trapezius","40.0","15",2,"FitNotes"
"2841",2015-07-24,"Smith Maschine Shrug","Trapezius","40.0","15",3,"FitNotes"
"2842",2015-07-25,"Overhead Squat","Full Body","20.0","5",1,"FitNotes"
"2843",2015-07-25,"Overhead Squat","Full Body","20.0","5",2,"FitNotes"
"2844",2015-07-25,"Overhead Squat","Full Body","30.0","3",3,"FitNotes"
"2845",2015-07-25,"Barbell High-Bar Back Squat","Posterior Chain","60.0","5",1,"FitNotes"
"2846",2015-07-25,"Barbell High-Bar Back Squat","Posterior Chain","80.0","5",2,"FitNotes"
"2847",2015-07-25,"Barbell High-Bar Back Squat","Posterior Chain","100.0","5",3,"FitNotes"
"2848",2015-07-25,"Barbell High-Bar Back Squat","Posterior Chain","110.0","5",4,"FitNotes"
"2849",2015-07-25,"Barbell High-Bar Back Squat","Posterior Chain","120.0","3",5,"FitNotes"
"2850",2015-07-25,"Barbell High-Bar Back Squat","Posterior Chain","130.0","1",6,"FitNotes"
"2851",2015-07-25,"Barbell Overhead Press","Anterior Deltoid","60.0","3",1,"FitNotes"
"2852",2015-07-25,"Standing Rope Cable Crunch","Core","20.0","10",1,"FitNotes"
"2853",2015-07-25,"Standing Rope Cable Crunch","Core","40.0","8",2,"FitNotes"
"2854",2015-07-25,"Rope Cable Triceps Pushdown","Triceps","60.0","5",1,"FitNotes"
"2855",2015-07-25,"Rope Cable Triceps Pushdown","Triceps","65.0","5",2,"FitNotes"
"2856",2015-07-25,"Abdominal Machine","Core","22.5","10",1,"FitNotes"
"2857",2015-07-25,"Abdominal Machine","Core","40.5","10",2,"FitNotes"
"2858",2015-07-25,"Abdominal Machine","Core","67.5","5",3,"FitNotes"
"2859",2015-07-25,"Abdominal Machine","Core","76.5","5",4,"FitNotes"
"2860",2015-07-25,"Abdominal Machine","Core","67.5","5",5,"FitNotes"
"2861",2015-07-25,"Barbell High-Bar Back Squat","Posterior Chain","130.0","2",7,"FitNotes"
"2862",2015-07-27,"Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"2863",2015-07-27,"Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"2864",2015-07-27,"Barbell Bench Press","Chest","70.0","5",3,"FitNotes"
"2865",2015-07-27,"Barbell Bench Press","Chest","75.0","5",4,"FitNotes"
"2866",2015-07-27,"Barbell Bench Press","Chest","80.0","5",5,"FitNotes"
"2867",2015-07-27,"Barbell Bench Press","Chest","85.0","3",6,"FitNotes"
"2868",2015-07-27,"Barbell Bench Press","Chest","65.0","5",7,"FitNotes"
"2869",2015-07-27,"Barbell Bench Press","Chest","70.0","5",8,"FitNotes"
"2870",2015-07-27,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",1,"FitNotes"
"2871",2015-07-27,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",2,"FitNotes"
"2872",2015-07-27,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",3,"FitNotes"
"2873",2015-07-27,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",4,"FitNotes"
"2874",2015-07-27,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",5,"FitNotes"
"2875",2015-07-27,"Yates Row","Back","20.0","5",1,"FitNotes"
"2876",2015-07-27,"Yates Row","Back","40.0","5",2,"FitNotes"
"2877",2015-07-27,"Yates Row","Back","40.0","10",3,"FitNotes"
"2878",2015-07-27,"Yates Row","Back","40.0","10",4,"FitNotes"
"2879",2015-07-27,"Yates Row","Back","60.0","5",5,"FitNotes"
"2880",2015-07-27,"Yates Row","Back","60.0","5",6,"FitNotes"
"2881",2015-07-27,"Yates Row","Back","60.0","5",7,"FitNotes"
"2882",2015-07-27,"Underhand Cable Lat Pulldown","Back","60.0","10",1,"FitNotes"
"2883",2015-07-27,"Underhand Cable Lat Pulldown","Back","65.0","10",2,"FitNotes"
"2884",2015-07-27,"One-Arm Isolateral Plate-Loaded Row","Back","20.0","10",1,"FitNotes"
"2885",2015-07-27,"One-Arm Isolateral Plate-Loaded Row","Back","25.0","10",2,"FitNotes"
"2886",2015-07-27,"Isolateral Plate-Loaded Row","Back","50.0","10",1,"FitNotes"
"2887",2015-07-27,"Isolateral Plate-Loaded Row","Back","50.0","10",2,"FitNotes"
"2888",2015-07-27,"Snatch-Grip Barbell Deadlift","Full Body","60.0","7",1,"FitNotes"
"2889",2015-07-27,"Snatch-Grip Barbell Deadlift","Full Body","60.0","5",2,"FitNotes"
"2890",2015-07-27,"High Cable Rear Delt Crossover","Posterior Deltoid","10.0","10",1,"FitNotes"
"2891",2015-07-27,"High Cable Rear Delt Crossover","Posterior Deltoid","12.5","10",2,"FitNotes"
"2892",2015-07-27,"EZ-Bar Cable Triceps Pushdown","Triceps","60.0","10",1,"FitNotes"
"2893",2015-07-27,"EZ-Bar Cable Triceps Pushdown","Triceps","70.0","10",2,"FitNotes"
"2894",2015-07-27,"EZ-Bar Cable Curl","Biceps","25.0","10",1,"FitNotes"
"2895",2015-07-27,"EZ-Bar Cable Curl","Biceps","35.0","10",2,"FitNotes"
"2896",2015-07-27,"EZ-Bar Cable Curl","Biceps","40.0","10",3,"FitNotes"
"2897",2015-07-27,"Lying EZ-Bar Cable Curl","Biceps","20.0","10",1,"FitNotes"
"2898",2015-07-27,"Lying EZ-Bar Cable Curl","Biceps","20.0","10",2,"FitNotes"
"2899",2015-07-27,"Overhead Rope Cable Triceps Extension","Triceps","17.5","10",1,"FitNotes"
"2900",2015-07-27,"Overhead Rope Cable Triceps Extension","Triceps","20.0","15",2,"FitNotes"
"2901",2015-07-30,"Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"2902",2015-07-30,"Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"2903",2015-07-30,"Barbell Bench Press","Chest","70.0","5",3,"FitNotes"
"2904",2015-07-30,"Barbell Bench Press","Chest","75.0","5",4,"FitNotes"
"2905",2015-07-30,"Barbell Bench Press","Chest","80.0","5",5,"FitNotes"
"2906",2015-07-30,"Barbell Bench Press","Chest","82.5","2",6,"FitNotes"
"2907",2015-07-30,"Barbell Bench Press","Chest","85.0","3",7,"FitNotes"
"2908",2015-07-30,"Barbell Bench Press","Chest","87.5","1",8,"FitNotes"
"2909",2015-07-30,"Barbell Bench Press","Chest","70.0","10",9,"FitNotes"
"2910",2015-07-30,"Barbell Bench Press","Chest","70.0","5",10,"FitNotes"
"2911",2015-07-30,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","12",1,"FitNotes"
"2912",2015-07-30,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","12",2,"FitNotes"
"2913",2015-07-30,"Seated Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",3,"FitNotes"
"2914",2015-07-30,"Seated Hammer-Grip Dumbbell Lateral Raise","Lateral Deltoid","5.0","5",1,"FitNotes"
"2915",2015-07-30,"Seated Hammer-Grip Dumbbell Lateral Raise","Lateral Deltoid","5.0","6",2,"FitNotes"
"2916",2015-07-30,"Standing Dumbbell Rotating Above-The-Head Lateral Raise","Lateral Deltoid","5.0","5",1,"FitNotes"
"2917",2015-07-30,"Standing Dumbbell Rotating Above-The-Head Lateral Raise","Lateral Deltoid","5.0","5",2,"FitNotes"
"2918",2015-07-30,"Wide Hammer-Grip Rocking Seated Cable Row","Back","55.0","10",1,"FitNotes"
"2919",2015-07-30,"Wide Hammer-Grip Rocking Seated Cable Row","Back","65.0","10",2,"FitNotes"
"2920",2015-07-30,"Wide Hammer-Grip Rocking Seated Cable Row","Back","75.0","5",3,"FitNotes"
"2921",2015-07-30,"Wide Hammer-Grip Rocking Seated Cable Row","Back","85.0","5",4,"FitNotes"
"2922",2015-07-30,"Isolateral Plate-Loaded Lat Pulldown","Back","40.0","10",1,"FitNotes"
"2923",2015-07-30,"Isolateral Plate-Loaded Lat Pulldown","Back","60.0","10",2,"FitNotes"
"2924",2015-07-30,"Isolateral Plate-Loaded Lat Pulldown","Back","70.0","9",3,"FitNotes"
"2925",2015-07-30,"Straight-Bar Cable Face Pull","Posterior Deltoid","25.0","10",1,"FitNotes"
"2926",2015-07-30,"Straight-Bar Cable Face Pull","Posterior Deltoid","25.0","10",2,"FitNotes"
"2927",2015-07-30,"Straight-Bar Cable Face Pull","Posterior Deltoid","25.0","10",3,"FitNotes"
"2928",2015-07-30,"Lying EZ-Bar Cable Curl","Biceps","25.0","10",1,"FitNotes"
"2929",2015-07-30,"Lying EZ-Bar Cable Curl","Biceps","30.0","10",2,"FitNotes"
"2930",2015-07-30,"Lying EZ-Bar Cable Curl","Biceps","35.0","5",3,"FitNotes"
"2931",2015-07-30,"Rope Cable Triceps Pushdown","Triceps","50.0","10",1,"FitNotes"
"2932",2015-07-30,"Rope Cable Triceps Pushdown","Triceps","60.0","8",2,"FitNotes"
"2933",2015-07-30,"Rope Cable Triceps Pushdown","Triceps","55.0","8",3,"FitNotes"
"2934",2015-07-30,"Leaning Cable Lateral Raise","Lateral Deltoid","10.0","10",1,"FitNotes"
"2935",2015-07-30,"Leaning Cable Lateral Raise","Lateral Deltoid","10.0","10",2,"FitNotes"
"2936",2015-08-03,"Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"2937",2015-08-03,"Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"2938",2015-08-03,"Barbell Bench Press","Chest","60.0","5",3,"FitNotes"
"2939",2015-08-03,"Barbell Overhead Press","Anterior Deltoid","20.0","10",1,"FitNotes"
"2940",2015-08-03,"Barbell Overhead Press","Anterior Deltoid","40.0","5",2,"FitNotes"
"2941",2015-08-03,"Barbell Overhead Press","Anterior Deltoid","50.0","5",3,"FitNotes"
"2942",2015-08-03,"Barbell Overhead Press","Anterior Deltoid","60.0","3",4,"FitNotes"
"2943",2015-08-03,"Converging Plate-Loaded Overhead Press","Anterior Deltoid","30.0","10",1,"FitNotes"
"2944",2015-08-03,"Converging Plate-Loaded Overhead Press","Anterior Deltoid","40.0","10",2,"FitNotes"
"2945",2015-08-03,"Converging Plate-Loaded Overhead Press","Anterior Deltoid","50.0","5",3,"FitNotes"
"2946",2015-08-03,"Converging Plate-Loaded Overhead Press","Anterior Deltoid","60.0","5",4,"FitNotes"
"2947",2015-08-03,"Converging Plate-Loaded Overhead Press","Anterior Deltoid","70.0","5",5,"FitNotes"
"2948",2015-08-03,"Converging Plate-Loaded Overhead Press","Anterior Deltoid","75.0","5",6,"FitNotes"
"2949",2015-08-03,"Lateral Raise Machine","Lateral Deltoid","13.5","10",1,"FitNotes"
"2950",2015-08-03,"Lateral Raise Machine","Lateral Deltoid","22.5","10",2,"FitNotes"
"2951",2015-08-03,"Barbell Close-Grip Bench Press","Triceps","40.0","10",1,"FitNotes"
"2952",2015-08-03,"Barbell Close-Grip Bench Press","Triceps","50.0","10",2,"FitNotes"
"2953",2015-08-03,"Barbell Close-Grip Bench Press","Triceps","50.0","12",3,"FitNotes"
"2954",2015-08-06,"Underhand Cable Lat Pulldown","Back","35.0","10",1,"FitNotes"
"2955",2015-08-06,"Underhand Cable Lat Pulldown","Back","55.0","10",2,"FitNotes"
"2956",2015-08-06,"Underhand Cable Lat Pulldown","Back","65.0","10",3,"FitNotes"
"2957",2015-08-06,"Underhand Cable Lat Pulldown","Back","75.0","5",4,"FitNotes"
"2958",2015-08-06,"Underhand Cable Lat Pulldown","Back","80.0","5",5,"FitNotes"
"2959",2015-08-06,"Underhand Cable Lat Pulldown","Back","85.0","5",6,"FitNotes"
"2960",2015-08-06,"Barbell Bench Press","Chest","20.0","10",1,"FitNotes"
"2961",2015-08-06,"Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"2962",2015-08-06,"Barbell Bench Press","Chest","70.0","5",3,"FitNotes"
"2963",2015-08-06,"Barbell Bench Press","Chest","75.0","5",4,"FitNotes"
"2964",2015-08-06,"Barbell Bench Press","Chest","80.0","5",5,"FitNotes"
"2965",2015-08-06,"Barbell Bench Press","Chest","82.5","2",6,"FitNotes"
"2966",2015-08-06,"Barbell Bench Press","Chest","85.0","1",7,"FitNotes"
"2967",2015-08-06,"Barbell Bench Press","Chest","70.0","5",8,"FitNotes"
"2968",2015-08-06,"Barbell Bench Press","Chest","70.0","4",9,"FitNotes"
"2969",2015-08-06,"Barbell Close-Grip Bench Press","Triceps","40.0","10",1,"FitNotes"
"2970",2015-08-06,"Barbell Close-Grip Bench Press","Triceps","45.0","10",2,"FitNotes"
"2971",2015-08-06,"Barbell Close-Grip Bench Press","Triceps","45.0","10",3,"FitNotes"
"2972",2015-08-06,"Wide Hammer-Grip Cable Lat Pulldown","Back","60.0","10",1,"FitNotes"
"2973",2015-08-06,"Wide Hammer-Grip Cable Lat Pulldown","Back","70.0","7",2,"FitNotes"
"2974",2015-08-06,"Wide Hammer-Grip Cable Lat Pulldown","Back","75.0","4",3,"FitNotes"
"2975",2015-08-06,"Wide Hammer-Grip Cable Lat Pulldown","Back","80.0","3",4,"FitNotes"
"2976",2015-08-06,"Rocking Seated Cable Row","Back","70.0","5",1,"FitNotes"
"2977",2015-08-06,"Rocking Seated Cable Row","Back","80.0","5",2,"FitNotes"
"2978",2015-08-06,"Rocking Seated Cable Row","Back","90.0","4",3,"FitNotes"
"2979",2015-08-06,"Trap-Bar Shrug","Trapezius","60.0","12",1,"FitNotes"
"2980",2015-08-06,"Trap-Bar Shrug","Trapezius","80.0","12",2,"FitNotes"
"2981",2015-08-06,"Trap-Bar Shrug","Trapezius","80.0","12",3,"FitNotes"
"2982",2015-08-06,"Incline Dumbbell Fly","Pectoralis","10.0","12",1,"FitNotes"
"2983",2015-08-06,"Incline Dumbbell Fly","Pectoralis","10.0","12",2,"FitNotes"
"2984",2015-08-06,"Incline Dumbbell Fly","Pectoralis","12.5","8",3,"FitNotes"
"2985",2015-08-06,"Standing Dumbbell Lateral Raise","Lateral Deltoid","4.0","10",1,"FitNotes"
"2986",2015-08-06,"Standing Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",2,"FitNotes"
"2987",2015-08-06,"Standing Dumbbell Lateral Raise","Lateral Deltoid","6.0","10",3,"FitNotes"
"2988",2015-08-06,"Standing Dumbbell Lateral Raise","Lateral Deltoid","7.0","8",4,"FitNotes"
"2989",2015-08-06,"Rope Cable Triceps Pushdown","Triceps","50.0","10",1,"FitNotes"
"2990",2015-08-06,"Rope Cable Triceps Pushdown","Triceps","55.0","10",2,"FitNotes"
"2991",2015-08-06,"Cable High-To-Low Crossover","Pectoralis","15.0","10",1,"FitNotes"
"2992",2015-08-06,"Cable High-To-Low Crossover","Pectoralis","20.0","10",2,"FitNotes"
"2993",2015-08-06,"Cable High-To-Low Crossover","Pectoralis","30.0","10",3,"FitNotes"
"2994",2015-08-06,"Standing Cable Rear Delt Crossover","Posterior Deltoid","7.5","10",1,"FitNotes"
"2995",2015-08-06,"Standing Cable Rear Delt Crossover","Posterior Deltoid","10.0","10",2,"FitNotes"
"2996",2015-08-06,"Standing Cable Rear Delt Crossover","Posterior Deltoid","12.5","10",3,"FitNotes"
"2997",2015-08-06,"EZ-Bar Preacher Curl","Biceps","27.5","8",1,"FitNotes"
"2998",2015-08-06,"EZ-Bar Preacher Curl","Biceps","27.5","8",2,"FitNotes"
"2999",2015-08-06,"EZ-Bar Preacher Curl","Biceps","27.5","8",3,"FitNotes"
"3000",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","20.0","5",1,"FitNotes"
"3001",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","50.0","5",2,"FitNotes"
"3002",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","70.0","5",3,"FitNotes"
"3003",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","80.0","5",4,"FitNotes"
"3004",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","90.0","5",5,"FitNotes"
"3005",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","100.0","5",6,"FitNotes"
"3006",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","110.0","3",7,"FitNotes"
"3007",2015-08-07,"Barbell Low-Bar Back Squat","Posterior Chain","120.0","2",8,"FitNotes"
"3008",2015-08-07,"Barbell High-Bar Back Squat","Posterior Chain","120.0","2",1,"FitNotes"
"3009",2015-08-07,"Barbell Overhead Press","Anterior Deltoid","60.0","5",1,"FitNotes"
"3010",2015-08-07,"Barbell Overhead Press","Anterior Deltoid","62.5","2",2,"FitNotes"
"3011",2015-08-07,"Barbell Overhead Press","Anterior Deltoid","65.0","1",3,"FitNotes"
"3012",2015-08-07,"Barbell Front Squat","Posterior Chain","65.0","5",1,"FitNotes"
"3013",2015-08-07,"Barbell Front Squat","Posterior Chain","75.0","5",2,"FitNotes"
"3014",2015-08-07,"Barbell Front Squat","Posterior Chain","85.0","2",3,"FitNotes"
"3015",2015-08-07,"Seated Plate-Loaded Calf Raise Machine","Calves","25.0","15",1,"FitNotes"
"3016",2015-08-07,"Seated Plate-Loaded Calf Raise Machine","Calves","50.0","10",2,"FitNotes"
"3017",2015-08-07,"Seated Plate-Loaded Calf Raise Machine","Calves","50.0","6",3,"FitNotes"
"3018",2015-08-07,"Seated Plate-Loaded Calf Raise Machine","Calves","55.0","5",4,"FitNotes"
"3019",2015-08-08,"Barbell Bench Press","Chest","50.0","10",1,"FitNotes"
"3020",2015-08-08,"Barbell Bench Press","Chest","70.0","5",2,"FitNotes"
"3021",2015-08-08,"Barbell Bench Press","Chest","75.0","8",3,"FitNotes"
"3022",2015-08-08,"Barbell Bench Press","Chest","80.0","1",4,"FitNotes"
"3023",2015-08-08,"Barbell Bench Press","Chest","80.0","5",5,"FitNotes"
"3024",2015-08-08,"Barbell Bench Press","Chest","80.0","3",6,"FitNotes"
"3025",2015-08-08,"Barbell Bench Press","Chest","80.0","3",7,"FitNotes"
"3026",2015-08-08,"Barbell Bench Press","Chest","70.0","5",8,"FitNotes"
"3027",2015-08-08,"Barbell Bench Press","Chest","70.0","5",9,"FitNotes"
"3028",2015-08-08,"Barbell Bench Press","Chest","70.0","7",10,"FitNotes"
"3029",2015-08-08,"Seated Chest-Supported Row Machine","Back","31.5","10",1,"FitNotes"
"3030",2015-08-08,"Seated Chest-Supported Row Machine","Back","40.5","10",2,"FitNotes"
"3031",2015-08-08,"Seated Chest-Supported Row Machine","Back","49.5","10",3,"FitNotes"
"3032",2015-08-08,"Seated Chest-Supported Row Machine","Back","58.5","5",4,"FitNotes"
"3033",2015-08-08,"Lateral Raise Machine","Lateral Deltoid","13.5","10",1,"FitNotes"
"3034",2015-08-08,"Lateral Raise Machine","Lateral Deltoid","22.5","10",2,"FitNotes"
"3035",2015-08-08,"Lateral Raise Machine","Lateral Deltoid","18.0","10",3,"FitNotes"
"3036",2015-08-08,"EZ-Bar Preacher Curl","Biceps","17.5","10",1,"FitNotes"
"3037",2015-08-08,"EZ-Bar Preacher Curl","Biceps","22.5","10",2,"FitNotes"
"3038",2015-08-08,"EZ-Bar Preacher Curl","Biceps","25.0","10",3,"FitNotes"
"3039",2015-08-08,"Dumbbell Incline Bench Press","Chest","12.5","10",1,"FitNotes"
"3040",2015-08-08,"Dumbbell Incline Bench Press","Chest","22.5","8",2,"FitNotes"
"3041",2015-08-08,"Dumbbell Incline Bench Press","Chest","22.5","10",3,"FitNotes"
"3042",2015-08-08,"Leaning Dumbbell Lateral Raise","Lateral Deltoid","3.0","10",1,"FitNotes"
"3043",2015-08-08,"Leaning Dumbbell Lateral Raise","Lateral Deltoid","5.0","10",2,"FitNotes"
"3044",2015-08-08,"Standing Dumbbell Lateral Raise","Lateral Deltoid","6.0","5",1,"FitNotes"
"3045",2015-08-08,"Standing Dumbbell Lateral Raise","Lateral Deltoid","8.0","5",2,"FitNotes"
"3046",2015-08-08,"Seated Rope Cable Face Pull","Posterior Deltoid","20.0","5",1,"FitNotes"
"3047",2015-08-08,"Lying V-Bar Cable Curl","Biceps","20.0","10",1,"FitNotes"
"3048",2015-08-08,"Lying EZ-Bar Cable Curl","Biceps","25.0","5",1,"FitNotes"
"3049",2015-08-08,"Lying EZ-Bar Cable Curl","Biceps","30.0","5",2,"FitNotes"
"3050",2015-08-08,"Rear Delt Fly Machine","Posterior Deltoid","22.5","10",1,"FitNotes"
"3051",2015-08-08,"Rear Delt Fly Machine","Posterior Deltoid","31.5","10",2,"FitNotes"
"3052",2015-08-08,"Rear Delt Fly Machine","Posterior Deltoid","31.5","10",3,"FitNotes"
"3053",2015-08-08,"Rear Delt Fly Machine","Posterior Deltoid","36.0","10",4,"FitNotes"
"3054",2015-08-08,"Rear Delt Fly Machine","Posterior Deltoid","40.5","5",5,"FitNotes"
"3055",2015-08-08,"Shrug on Isolateral Plate-Loaded Incline Press","Trapezius","50.0","15",1,"FitNotes"
"3056",2015-08-08,"Shrug on Isolateral Plate-Loaded Incline Press","Trapezius","70.0","10",2,"FitNotes"
"3057",2015-08-08,"Shrug on Isolateral Plate-Loaded Incline Press","Trapezius","80.0","12",3,"FitNotes"
"3058",2015-08-08,"Shrug on Isolateral Plate-Loaded Incline Press","Trapezius","100.0","10",4,"FitNotes"
"3059",2015-08-10,"Barbell Bench Press","Chest","40.0","10",1,"FitNotes"
"3060",2015-08-10,"Barbell Bench Press","Chest","60.0","5",2,"FitNotes"
"3061",2015-08-10,"Barbell Bench Press","Chest","70.0","5",3,"FitNotes"
"3062",2015-08-10,"Barbell Bench Press","Chest","75.0","5",4,"FitNotes"
