Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2016-12-08,Rope Triceps Pushdown,Triceps,10.0,10,,,,""
2016-12-08,Rope Triceps Pushdown,Triceps,5.0,20,,,,""
2016-12-08,One-Arm Rope Cable Pushdown,Triceps,10.0,10,,,,""
2016-12-08,One-Arm Rope Cable Pushdown,Triceps,10.0,10,,,,""
2016-12-08,One-Arm Rope Cable Pushdown,Triceps,10.0,5,,,,""
2016-12-08,Wide Grip Cable Lat Pulldown,Back,40.0,10,,,,""
2016-12-09,One Leg Machine Standing Leg Curl,Legs,20.0,10,,,,""
2016-12-09,One Leg Machine Standing Leg Curl,Legs,30.0,10,,,,""
2016-12-09,One Leg Machine Kneeling Leg Curl,Legs,15.0,10,,,,""
2016-12-09,One Leg Machine Kneeling Leg Curl,Legs,15.0,15,,,,""
2016-12-09,One Leg Machine Kneeling Leg Curl,Legs,15.0,15,,,,""
2016-12-09,Barbell High Bar Squat,Legs,20.0,5,,,,""
2016-12-09,Barbell High Bar Squat,Legs,50.0,5,,,,""
2016-12-09,Barbell High Bar Squat,Legs,80.0,5,,,,""
2016-12-09,Barbell High Bar Squat,Legs,100.0,5,,,,""
2016-12-09,Barbell High Bar Squat,Legs,110.0,3,,,,""
2016-12-09,Barbell Front Squat,Legs,60.0,3,,,,""
2016-12-09,Barbell Hip Thrust,Legs,60.0,10,,,,""
2016-12-09,Barbell Hip Thrust,Legs,80.0,10,,,,""
2016-12-09,Barbell Hip Thrust,Legs,90.0,8,,,,""
2016-12-09,45 Degree Machine Leg Press,Legs,115.7,10,,,,""
2016-12-09,45 Degree Machine Leg Press,Legs,165.7,10,,,,""
2016-12-09,45 Degree Machine Leg Press,Legs,205.7,15,,,,""
2016-12-09,45 Degree Machine Leg Press,Legs,225.7,10,,,,""
2016-12-09,Standing Machine Calf Raise,Legs,70.4,12,,,,""
2016-12-09,Standing Machine Calf Raise,Legs,70.4,12,,,,""
2016-12-09,Seated Calf Raise Machine,Legs,62.3,12,,,,""
2016-12-09,Seated Calf Raise Machine,Legs,62.3,6,,,,""
2016-12-09,Isolateral Bench Machine Shrugs,Shoulders,58.2,10,,,,""
2016-12-09,Isolateral Bench Machine Shrugs,Shoulders,58.2,12,,,,""
2016-12-09,Isolateral Bench Machine Shrugs,Shoulders,78.2,12,,,,""
2016-12-10,Barbell Seated Overhead Press,Shoulders,20.0,10,,,,""
2016-12-10,Barbell Seated Overhead Press,Shoulders,30.0,10,,,,""
2016-12-10,Barbell Seated Overhead Press,Shoulders,35.0,10,,,,""
2016-12-10,Barbell Seated Overhead Press,Shoulders,40.0,10,,,,""
2016-12-10,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2016-12-10,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2016-12-10,Incline Barbell Bench Press,Chest,50.0,10,,,,""
2016-12-10,Incline Barbell Bench Press,Chest,55.0,10,,,,""
2016-12-10,Chin Up,Back,0.0,4,,,,""
2016-12-10,Chin Up,Back,0.0,3,,,,""
2016-12-10,Chin Up,Back,0.0,2,,,,""
2016-12-10,Trap-Bar Deadlift,Back,70.0,5,,,,""
2016-12-10,Trap-Bar Deadlift,Back,120.0,3,,,,""
2016-12-10,Trap-Bar Deadlift,Back,120.0,1,,,,""
2016-12-10,Trap-Bar Deadlift,Back,120.0,1,,,,""
2016-12-10,Reverse Back Extension Machine,Back,6.8,5,,,,""
2016-12-10,Reverse Back Extension Machine,Back,11.8,8,,,,""
2016-12-10,Reverse Back Extension Machine,Back,11.8,8,,,,""
2016-12-10,Reverse Back Extension Machine,Back,11.8,5,,,,""
2016-12-10,EZ Bar Spider Curl,Biceps,17.5,15,,,,""
2016-12-10,EZ Bar Spider Reverse Curl,Biceps,17.5,8,,,,""
2016-12-10,EZ Bar Spider Reverse Curl,Biceps,17.5,8,,,,""
2016-12-10,EZ Bar Spider Curl,Biceps,17.5,10,,,,""
2016-12-14,Neutral Grip Thick Bar Pull Up,Back,0.0,3,,,,""
2016-12-14,Thick Bar Pull Up,Back,0.0,2,,,,""
2016-12-14,Neutral Grip Thick Bar Pull Up,Back,0.0,2,,,,""
2016-12-14,Pull Up,Back,0.0,2,,,,""
2016-12-14,Neutral Grip Thick Bar Pull Up,Back,0.0,2,,,,""
2016-12-14,Neutral Grip Thick Bar Pull Up,Back,0.0,2,,,,""
2016-12-14,Neutral Grip Thick Bar Pull Up,Back,0.0,1,,,,""
2016-12-14,Wide Neutral Grip Seated Cable Row,Back,40.0,10,,,,""
2016-12-14,Wide Neutral Grip Seated Cable Row,Back,47.0,10,,,,""
2016-12-14,Wide Neutral Grip Seated Cable Row,Back,47.0,10,,,,""
2016-12-14,Neutral Close Grip Lat Pulldown,Back,47.0,10,,,,""
2016-12-14,Neutral Close Grip Lat Pulldown,Back,57.0,10,,,,""
2016-12-14,Neutral Close Grip Lat Pulldown,Back,47.0,10,,,,""
2016-12-14,EZ Bar Spider Curl,Biceps,27.5,10,,,,""
2016-12-14,EZ Bar Spider Curl,Biceps,27.5,10,,,,""
2016-12-14,EZ Bar Spider Curl,Biceps,27.5,10,,,,""
2016-12-14,Alternating Dumbbell Upright Row,Shoulders,7.0,10,,,,""
2016-12-14,Alternating Dumbbell Upright Row,Shoulders,7.0,10,,,,""
2016-12-14,Alternating Dumbbell Upright Row,Shoulders,8.0,10,,,,""
2016-12-14,Barbell Seated Overhead Press,Shoulders,20.0,10,,,,""
2016-12-14,Barbell Seated Overhead Press,Shoulders,30.0,10,,,,""
2016-12-14,Barbell Seated Overhead Press,Shoulders,35.0,10,,,,""
2016-12-14,Thick Dumbbell Hammer Curl,Biceps,10.0,10,,,,""
2016-12-14,Thick Dumbbell Curl,Biceps,8.0,10,,,,""
2016-12-14,Thick Dumbbell Hammer Curl,Biceps,8.0,10,,,,""
2016-12-14,Thick Dumbbell Curl,Biceps,8.0,10,,,,""
2016-12-14,Thick Dumbbell Pinwheel Curl,Biceps,8.0,10,,,,""
2016-12-14,Thick Dumbbell Pinwheel Curl,Biceps,6.0,10,,,,""
2016-12-14,Rope Cable Face Pull,Shoulders,15.0,12,,,,""
2016-12-14,Rope Cable Face Pull,Shoulders,15.0,12,,,,""
2016-12-14,Isolateral Bench Machine Shrugs,Shoulders,48.2,12,,,,""
2016-12-14,Isolateral Bench Machine Shrugs,Shoulders,48.2,12,,,,""
2016-12-14,Isolateral Bench Machine Shrugs,Shoulders,78.2,12,,,,""
2016-12-18,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2016-12-18,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2016-12-18,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2016-12-18,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2016-12-18,Flat Dumbbell Bench Press,Chest,18.0,10,,,,""
2016-12-18,Flat Dumbbell Bench Press,Chest,20.0,10,,,,""
2016-12-18,Flat Dumbbell Bench Press,Chest,22.0,10,,,,""
2016-12-18,Dumbbell Incline Bench Row,Back,12.0,10,,,,""
2016-12-18,Dumbbell Incline Bench Row,Back,12.0,10,,,,""
2016-12-18,Dumbbell Incline Bench Row,Back,12.0,10,,,,""
2016-12-18,Dumbbell Internal Shoulder Rotation,Shoulders,4.0,10,,,,""
2016-12-18,Dumbbell Internal Shoulder Rotation,Shoulders,4.0,10,,,,""
2016-12-18,Dumbbell External Shoulder Rotation,Shoulders,4.0,10,,,,""
2016-12-18,Dumbbell External Shoulder Rotation,Shoulders,4.0,10,,,,""
2016-12-18,Dumbbell Bent-Over Rear Delt Raise,Shoulders,4.0,10,,,,""
2016-12-18,Dumbbell Bent-Over Rear Delt Raise,Shoulders,6.0,10,,,,""
2016-12-18,Dumbbell Standing Lateral Raise,Shoulders,4.0,10,,,,""
2016-12-18,Dumbbell Standing Lateral Raise,Shoulders,6.0,10,,,,""
2016-12-18,Dumbbell Standing Lateral Raise,Shoulders,6.0,10,,,,""
2016-12-18,EZ Bar Spider Curl,Biceps,22.5,10,,,,""
2016-12-18,EZ Bar Spider Curl,Biceps,27.5,10,,,,""
2016-12-18,Barbell Curl,Biceps,20.0,10,,,,""
2016-12-18,Barbell Curl,Biceps,25.0,10,,,,""
2016-12-18,Kneeling Assisted Dip Machine,Triceps,42.0,10,,,,""
2016-12-18,Kneeling Assisted Dip Machine,Triceps,42.0,10,,,,""
2016-12-18,Kneeling Assisted Dip Machine,Triceps,42.0,10,,,,""
2016-12-18,One-Arm Rope Cable Pushdown,Triceps,15.0,5,,,,""
2016-12-18,One-Arm Rope Cable Pushdown,Triceps,10.0,10,,,,""
2016-12-18,Rope Cable Face Pull,Shoulders,10.0,10,,,,""
2016-12-18,Rope Cable Face Pull,Shoulders,12.5,10,,,,""
2016-12-18,Rope Cable Face Pull,Shoulders,15.0,10,,,,""
2016-12-18,Smith Machine Behind The Back Shrug,Shoulders,46.8,12,,,,""
2016-12-18,Smith Machine Behind The Back Shrug,Shoulders,56.8,12,,,,""
2016-12-18,Smith Machine Shrug,Shoulders,56.8,8,,,,""
2016-12-18,Smith Machine Shrug,Shoulders,46.8,10,,,,""
2016-12-18,Barbell Standing Overhead Extension,Triceps,10.0,10,,,,""
2016-12-18,Barbell Standing Overhead Extension,Triceps,15.0,10,,,,""
2016-12-18,Barbell Standing Overhead Extension,Triceps,20.0,10,,,,""
2016-12-21,Neutral Grip Pull Up,Back,0.0,5,,,,""
2016-12-21,Neutral Grip Pull Up,Back,0.0,3,,,,""
2016-12-21,Neutral Grip Pull Up,Back,0.0,3,,,,""
2016-12-21,Neutral Grip Pull Up,Back,0.0,3,,,,""
2016-12-21,Neutral Grip Pull Up,Back,0.0,2,,,,""
2016-12-21,Ground Base Jammer,Shoulders,27.2,5,,,,""
2016-12-21,Ground Base Jammer,Shoulders,47.2,5,,,,""
2016-12-21,Ground Base Jammer,Shoulders,57.2,5,,,,""
2016-12-21,Ground Base Jammer,Shoulders,67.2,5,,,,""
2016-12-21,Seated Machine Pullover,Back,48.2,10,,,,""
2016-12-21,Seated Machine Pullover,Back,58.2,10,,,,""
2016-12-21,Seated Machine Pullover,Back,68.2,10,,,,""
2016-12-21,Seated Machine Pullover,Back,78.2,10,,,,""
2016-12-21,Barbell Seated Overhead Press,Shoulders,20.0,10,,,,""
2016-12-21,Barbell Seated Overhead Press,Shoulders,40.0,10,,,,""
2016-12-21,Barbell Seated Overhead Press,Shoulders,45.0,10,,,,""
2016-12-21,Barbell Seated Overhead Press,Shoulders,47.5,10,,,,""
2016-12-21,Bradford Overhead Press,Shoulders,20.0,5,,,,""
2016-12-21,Bradford Overhead Press,Shoulders,20.0,5,,,,""
2016-12-21,Pipe Shoulder Dislocation,Shoulders,0.0,10,,,,""
2016-12-21,Pipe Shoulder Dislocation,Shoulders,0.0,10,,,,""
2016-12-21,Thick EZ Bar Close Grip Bench Press,Triceps,37.5,15,,,,""
2016-12-21,Thick EZ Bar Close Grip Bench Press,Triceps,37.5,15,,,,""
2016-12-21,Thick Dumbbell Hammer Curl,Biceps,10.0,10,,,,""
2016-12-21,Thick Dumbbell Hammer Curl,Biceps,12.0,10,,,,""
2016-12-21,One-Arm Thick Dumbbell Wrist Curl,Wrist,4.0,10,,,,""
2016-12-21,One-Arm Thick Dumbbell Wrist Curl,Wrist,8.0,10,,,,""
2016-12-22,Barbell Front Squat,Legs,20.0,10,,,,""
2016-12-22,Barbell Front Squat,Legs,40.0,10,,,,""
2016-12-22,Barbell Front Squat,Legs,50.0,10,,,,""
2016-12-22,Barbell Front Squat,Legs,60.0,10,,,,""
2016-12-22,Barbell Front Squat,Legs,70.0,3,,,,""
2016-12-22,Barbell Front Squat,Legs,80.0,3,,,,""
2016-12-22,Barbell Front Squat,Legs,90.0,2,,,,""
2016-12-22,Ring Pull Up,Back,0.0,3,,,,""
2016-12-22,Ring Pull Up,Back,0.0,2,,,,""
2016-12-22,Ring Pull Up,Back,0.0,2,,,,""
2016-12-22,Ring Pull Up,Back,0.0,2,,,,""
2016-12-22,Ring Pull Up,Back,0.0,1,,,,""
2016-12-22,Barbell Overhead Press,Shoulders,60.0,3,,,,""
2016-12-22,Barbell High Bar Squat,Legs,90.0,5,,,,""
2016-12-22,Barbell High Bar Squat,Legs,100.0,3,,,,""
2016-12-22,Barbell High Bar Squat,Legs,120.0,3,,,,""
2016-12-22,Barbell High Bar Squat,Legs,130.0,1,,,,""
2016-12-22,Barbell Hip Thrust,Legs,80.0,10,,,,""
2016-12-22,Barbell Hip Thrust,Legs,110.0,10,,,,""
2016-12-22,Barbell Hip Thrust,Legs,130.0,5,,,,""
2016-12-22,One Leg Machine Kneeling Leg Curl,Legs,25.0,15,,,,""
2016-12-22,One Leg Machine Kneeling Leg Curl,Legs,30.0,15,,,,""
2016-12-22,Isolateral Machine Lat MTS Pull,Back,55.0,10,,,,""
2016-12-22,Isolateral Machine Lat MTS Pull,Back,65.0,10,,,,""
2016-12-28,Bradford Overhead Press,Shoulders,20.0,10,,,,""
2016-12-28,Klokov Overhead Press,Shoulders,20.0,10,,,,""
2016-12-28,Klokov Overhead Press,Shoulders,20.0,10,,,,""
2016-12-28,Bradford Overhead Press,Shoulders,20.0,10,,,,""
2016-12-28,Pipe Shoulder Dislocation,Shoulders,0.0,10,,,,""
2016-12-28,Barbell Overhead Press,Shoulders,40.0,10,,,,""
2016-12-28,Snatch-Grip Barbell Push Press,Shoulders,40.0,5,,,,""
2016-12-28,Barbell Overhead Press,Shoulders,40.0,5,,,,""
2016-12-28,Pipe Shoulder Dislocation,Shoulders,0.0,10,,,,""
2016-12-28,Barbell Overhead Press,Shoulders,40.0,5,,,,""
2016-12-28,Snatch-Grip Barbell Push Press,Shoulders,40.0,5,,,,""
2016-12-28,Snatch-Grip Barbell Push Press,Shoulders,40.0,5,,,,""
2016-12-28,EZ Bar Standing Overhead Extension,Triceps,7.5,10,,,,""
2016-12-28,EZ Bar Standing Overhead Extension,Triceps,17.5,10,,,,""
2016-12-28,EZ Bar Standing Overhead Extension,Triceps,17.5,10,,,,""
2016-12-28,EZ Bar Standing Overhead Extension,Triceps,17.5,10,,,,""
2016-12-28,EZ-Bar Skullcrusher,Triceps,17.5,10,,,,""
2016-12-28,EZ-Bar Skullcrusher,Triceps,17.5,10,,,,""
2016-12-28,EZ-Bar Skullcrusher,Triceps,17.5,10,,,,""
2016-12-28,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2016-12-28,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2016-12-28,Flat Barbell Bench Press,Chest,70.0,7,,,,""
2016-12-28,Flat Barbell Bench Press,Chest,75.0,5,,,,""
2016-12-28,Flat Barbell Bench Press,Chest,77.5,3,,,,""
2016-12-28,One-Arm Rope Cable Pushdown,Triceps,10.0,10,,,,""
2016-12-28,One-Arm Rope Cable Pushdown,Triceps,12.5,7,,,,""
2016-12-28,Rope Triceps Pushdown,Triceps,25.0,8,,,,""
2016-12-28,Rope Triceps Pushdown,Triceps,20.0,3,,,,""
2016-12-28,Rope Triceps Pushdown,Triceps,15.0,5,,,,""
2016-12-28,Rope Triceps Pushdown,Triceps,10.0,8,,,,""
2016-12-29,Rope Cable Pull Through,Back,15.0,15,,,,""
2016-12-29,Rope Cable Pull Through,Back,24.5,7,,,,""
2016-12-29,Rope Cable Pull Through,Back,21.0,15,,,,""
2016-12-29,Chin Up,Back,0.0,6,,,,""
2016-12-29,Chin Up,Back,0.0,4,,,,""
2016-12-29,Chin Up,Back,0.0,3,,,,""
2016-12-29,Chin Up,Back,0.0,2,,,,""
2016-12-29,Trap Bar Shrug,Back,50.0,15,,,,""
2016-12-29,Trap Bar Shrug,Back,70.0,15,,,,""
2016-12-29,Trap Bar Shrug,Back,80.0,12,,,,""
2016-12-29,Reverse Back Extension Machine,Back,11.8,10,,,,""
2016-12-29,Reverse Back Extension Machine,Back,16.8,10,,,,""
2016-12-29,Reverse Back Extension Machine,Back,21.8,5,,,,""
2016-12-29,Barbell Good Morning,Back,20.0,10,,,,""
2016-12-29,Barbell Good Morning,Back,40.0,5,,,,""
2016-12-29,Barbell Curl,Biceps,20.0,10,,,,""
2016-12-29,Barbell Curl,Biceps,30.0,10,,,,""
2016-12-29,Barbell Curl,Biceps,32.5,5,,,,""
2016-12-29,Barbell Curl,Biceps,35.0,3,,,,""
2016-12-29,Barbell Curl,Biceps,30.0,5,,,,""
2016-12-29,Barbell Curl,Biceps,25.0,10,,,,""
2016-12-29,Barbell Curl,Biceps,20.0,10,,,,""
2017-01-03,Incline Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-03,Incline Barbell Bench Press,Chest,65.0,10,,,,""
2017-01-03,Incline Barbell Bench Press,Chest,70.0,8,,,,""
2017-01-03,Incline Barbell Bench Press,Chest,75.0,3,,,,""
2017-01-03,One-Arm Thick Dumbbell Push Press,Shoulders,16.0,3,,,,""
2017-01-03,One-Arm Thick Dumbbell Push Press,Shoulders,20.0,3,,,,""
2017-01-03,One-Arm Thick Dumbbell Push Press,Shoulders,24.0,3,,,,""
2017-01-03,One-Arm Thick Dumbbell Push Press,Shoulders,26.0,1,,,,""
2017-01-03,Barbell Seated Overhead Press,Shoulders,20.0,10,,,,""
2017-01-03,Barbell Seated Overhead Press,Shoulders,45.0,10,,,,""
2017-01-03,Barbell Seated Overhead Press,Shoulders,47.5,10,,,,""
2017-01-03,Barbell Seated Overhead Press,Shoulders,50.0,5,,,,""
2017-01-03,Flat Barbell Bench Press,Chest,40.0,10,,,,""
2017-01-03,Flat Barbell Bench Press,Chest,50.0,10,,,,""
2017-01-03,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-03,Flat Barbell Bench Press,Chest,65.0,8,,,,""
2017-01-03,Boulder Pull Up,Back,0.0,4,,,,""
2017-01-03,Boulder Pull Up,Back,0.0,3,,,,""
2017-01-03,Boulder Pull Up,Back,0.0,2,,,,""
2017-01-03,Dumbbell Upright Row,Back,8.0,10,,,,""
2017-01-03,Dumbbell Upright Row,Back,10.0,10,,,,""
2017-01-03,Dumbbell Bent-Over Rear Delt Raise,Shoulders,4.0,10,,,,""
2017-01-03,Dumbbell Bent-Over Rear Delt Raise,Shoulders,6.0,10,,,,""
2017-01-03,Dumbbell Standing Lateral Raise,Shoulders,6.0,10,,,,""
2017-01-03,Dumbbell Standing Lateral Raise,Shoulders,6.0,10,,,,""
2017-01-03,One-Arm Rope Cable Triceps Pushdown,Triceps,15.0,5,,,,""
2017-01-03,One-Arm Rope Cable Triceps Pushdown,Triceps,10.0,10,,,,""
2017-01-03,Barbell Curl,Biceps,20.0,10,,,,""
2017-01-03,Barbell Curl,Biceps,30.0,5,,,,""
2017-01-05,Snatch Grip Barbell Hang High Pull,Shoulders,40.0,5,,,,""
2017-01-05,Snatch Grip Barbell Hang High Pull,Shoulders,40.0,3,,,,""
2017-01-05,Snatch Grip Barbell Hang High Pull,Shoulders,40.0,3,,,,""
2017-01-05,Snatch Grip Barbell Hang High Pull,Shoulders,50.0,3,,,,""
2017-01-05,Snatch Grip Barbell Hang High Pull,Shoulders,50.0,3,,,,""
2017-01-05,Snatch Grip Barbell Hang High Pull,Shoulders,50.0,3,,,,""
2017-01-05,Snatch Grip Barbell Hang High Pull,Shoulders,60.0,3,,,,""
2017-01-05,Pull Up,Back,0.0,5,,,,""
2017-01-05,Pull Up,Back,0.0,5,,,,""
2017-01-05,Pull Up,Back,0.0,3,,,,""
2017-01-05,Reverse Back Extension Machine,Back,11.8,10,,,,""
2017-01-05,Reverse Back Extension Machine,Back,16.8,10,,,,""
2017-01-05,Reverse Back Extension Machine,Back,21.8,10,,,,""
2017-01-05,Reverse Back Extension Machine,Back,31.8,12,,,,""
2017-01-05,Pipe Shoulder Dislocation,Shoulders,0.0,15,,,,""
2017-01-05,Pipe Shoulder Dislocation,Shoulders,0.0,15,,,,""
2017-01-05,Bradford Overhead Press,Shoulders,20.0,10,,,,""
2017-01-05,Bradford Overhead Press,Shoulders,20.0,10,,,,""
2017-01-05,Dumbbell External Shoulder Rotation,Shoulders,4.0,10,,,,""
2017-01-05,Dumbbell External Shoulder Rotation,Shoulders,4.0,10,,,,""
2017-01-05,Dumbbell Internal Shoulder Rotation,Shoulders,4.0,10,,,,""
2017-01-05,Dumbbell Internal Shoulder Rotation,Shoulders,4.0,10,,,,""
2017-01-05,Arnold Dumbbell Press,Shoulders,6.0,5,,,,""
2017-01-05,Arnold Dumbbell Press,Shoulders,8.0,5,,,,""
2017-01-05,Arnold Dumbbell Press,Shoulders,10.0,5,,,,""
2017-01-05,Dumbbell Curl,Biceps,6.0,5,,,,""
2017-01-05,Dumbbell Curl,Biceps,8.0,5,,,,""
2017-01-05,Dumbbell Curl,Biceps,10.0,5,,,,""
2017-01-05,Barbell Curl,Biceps,20.0,10,,,,""
2017-01-05,Barbell Curl,Biceps,30.0,10,,,,""
2017-01-05,Barbell Curl,Biceps,35.0,3,,,,""
2017-01-05,Barbell Curl,Biceps,35.0,3,,,,""
2017-01-05,Isolateral Machine Lat MTS Pull,Back,20.0,10,,,,""
2017-01-05,Isolateral Machine Lat MTS Pull,Back,25.0,10,,,,""
2017-01-05,Isolateral Machine Lat MTS Pull,Back,30.0,10,,,,""
2017-01-05,Machine MTS Row,Back,20.0,10,,,,""
2017-01-05,Machine MTS Row,Back,25.0,10,,,,""
2017-01-05,Machine MTS Row,Back,27.5,10,,,,""
2017-01-05,Rear Delt Machine Fly,Shoulders,25.0,10,,,,""
2017-01-05,Rear Delt Machine Fly,Shoulders,30.0,10,,,,""
2017-01-05,Rear Delt Machine Fly,Shoulders,25.0,10,,,,""
2017-01-05,Rear Delt Machine Fly,Shoulders,20.0,10,,,,""
2017-01-05,Isolateral Bench Machine Shrugs,Shoulders,64.8,10,,,,""
2017-01-05,Isolateral Bench Machine Shrugs,Shoulders,74.8,12,,,,""
2017-01-07,Barbell Sumo Deadlift,Legs,70.0,10,,,,""
2017-01-07,Barbell Sumo Deadlift,Legs,120.0,5,,,,""
2017-01-07,Barbell Sumo Deadlift,Legs,160.0,3,,,,""
2017-01-07,Barbell Sumo Deadlift,Legs,180.0,1,,,,""
2017-01-07,Barbell Deadlift,Back,180.0,3,,,,""
2017-01-07,Barbell Deadlift,Back,160.0,1,,,,""
2017-01-07,Barbell Deadlift,Back,120.0,5,,,,""
2017-01-07,Snatch-Grip Barbell High Pull,Back,70.0,3,,,,""
2017-01-07,Snatch-Grip Barbell High Pull,Back,70.0,3,,,,""
2017-01-07,Barbell Curl,Biceps,20.0,10,,,,""
2017-01-07,Barbell Curl,Biceps,32.5,10,,,,""
2017-01-07,Barbell Curl,Biceps,35.0,5,,,,""
2017-01-07,Barbell Curl,Biceps,40.0,3,,,,""
2017-01-07,Reverse Back Extension Machine,Back,20.0,10,,,,""
2017-01-07,Reverse Back Extension Machine,Back,20.0,10,,,,""
2017-01-07,Reverse Back Extension Machine,Back,20.0,10,,,,""
2017-01-07,Thick Dumbbell Hammer Curl,Biceps,10.0,10,,,,""
2017-01-07,Thick Dumbbell Hammer Curl,Biceps,10.0,10,,,,""
2017-01-07,One Leg Machine Standing Leg Curl,Legs,35.0,10,,,,""
2017-01-07,One Leg Machine Standing Leg Curl,Legs,30.0,10,,,,""
2017-01-07,Standing Machine Calf Raise,Legs,47.2,12,,,,""
2017-01-07,Standing Machine Calf Raise,Legs,57.2,10,,,,""
2017-01-07,Standing Machine Calf Raise,Legs,57.2,10,,,,""
2017-01-09,Flat Barbell Bench Press,Chest,40.0,10,,,,""
2017-01-09,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-09,Flat Barbell Bench Press,Chest,70.0,8,,,,""
2017-01-09,Flat Barbell Bench Press,Chest,75.0,5,,,,""
2017-01-09,Flat Barbell Bench Press,Chest,80.0,3,,,,""
2017-01-09,Football Bar Overhead Press,Shoulders,15.0,10,,,,""
2017-01-09,Football Bar Overhead Press,Shoulders,25.0,10,,,,""
2017-01-09,Football Bar Overhead Press,Shoulders,35.0,10,,,,""
2017-01-09,Football Bar Overhead Press,Shoulders,45.0,9,,,,""
2017-01-09,Football Bar Push Press,Shoulders,45.0,5,,,,""
2017-01-09,Football Bar Push Press,Shoulders,50.0,5,,,,""
2017-01-09,Bradford Overhead Press,Shoulders,20.0,5,,,,""
2017-01-09,Incline Dumbbell Fly,Chest,8.0,10,,,,""
2017-01-09,Incline Dumbbell Fly,Chest,10.0,10,,,,""
2017-01-09,Dumbbell Incline Bench Row,Back,8.0,10,,,,""
2017-01-09,Dumbbell Incline Bench Row,Back,10.0,10,,,,""
2017-01-09,DB Three Way Delt Raise,Shoulders,2.0,5,,,,""
2017-01-09,DB Three Way Delt Raise,Shoulders,4.0,4,,,,""
2017-01-09,Dumbbell Bent-Over Rear Delt Raise,Shoulders,4.0,15,,,,""
2017-01-09,Dumbbell Bent-Over Rear Delt Raise,Shoulders,4.0,15,,,,""
2017-01-09,Dumbbell Rear Delt Hang And Swing,Shoulders,10.0,5,,,,""
2017-01-09,Dumbbell Rear Delt Hang And Swing,Shoulders,10.0,7,,,,""
2017-01-09,Seated Rope Cable Face Pull,Shoulders,12.0,15,,,,""
2017-01-09,Seated Rope Cable Face Pull,Shoulders,12.0,15,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,75.0,5,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,80.0,5,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,82.5,5,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,80.0,1,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-12,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2017-01-12,Chin Up,Back,0.0,5,,,,""
2017-01-12,Chin Up,Back,0.0,8,,,,""
2017-01-12,Chin Up,Back,0.0,3,,,,""
2017-01-12,Chin Up,Back,0.0,3,,,,""
2017-01-12,Chin Up,Back,0.0,3,,,,""
2017-01-12,Barbell Hip Thrust,Legs,90.0,10,,,,""
2017-01-12,Barbell Hip Thrust,Legs,110.0,10,,,,""
2017-01-12,Barbell Hip Thrust,Legs,130.0,5,,,,""
2017-01-12,Barbell Hip Thrust,Legs,140.0,5,,,,""
2017-01-12,Barbell Hip Thrust,Legs,145.0,3,,,,""
2017-01-12,Zercher Barbell Squat,Legs,30.0,10,,,,""
2017-01-12,Zercher Barbell Squat,Legs,35.0,10,,,,""
2017-01-12,Barbell Curl,Biceps,35.0,5,,,,""
2017-01-12,Barbell Curl,Biceps,30.0,8,,,,""
2017-01-12,Barbell Overhead Press,Shoulders,30.0,10,,,,""
2017-01-12,Barbell Overhead Press,Shoulders,35.0,10,,,,""
2017-01-12,Barbell Overhead Press,Shoulders,40.0,5,,,,""
2017-01-12,Barbell Overhead Press,Shoulders,50.0,5,,,,""
2017-01-12,Barbell Behind The Neck Push Press,Shoulders,30.0,10,,,,""
2017-01-12,Barbell Behind The Neck Push Press,Shoulders,35.0,10,,,,""
2017-01-12,Barbell Behind The Neck Push Press,Shoulders,40.0,5,,,,""
2017-01-12,Barbell Behind The Neck Push Press,Shoulders,50.0,3,,,,""
2017-01-12,Standing Machine Calf Raise,Legs,70.4,12,,,,""
2017-01-12,Standing Machine Calf Raise,Legs,80.4,10,,,,""
2017-01-12,Standing Machine Calf Raise,Legs,90.4,10,,,,""
2017-01-20,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2017-01-20,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2017-01-20,Flat Barbell Bench Press,Chest,70.0,5,,,,""
2017-01-20,Flat Barbell Bench Press,Chest,75.0,5,,,,""
2017-01-20,Flat Barbell Bench Press,Chest,80.0,3,,,,""
