"Date","Exercise","Category","Weight (kgs)","Reps","Distance","Distance Unit","Time"
2014-12-17,Incline Dumbbell Bench Press,Chest,30.0,5,,,
2014-12-17,Seated Dumbbell Press,Shoulders,17.5,5,,,
2014-12-17,Seated Dumbbell Press,Shoulders,20.0,5,,,
2014-12-17,Seated Dumbbell Press,Shoulders,20.0,5,,,
2014-12-17,Smith Machine Close Grip Bench Press,Triceps,20.0,15,,,
2014-12-17,Smith Machine Close Grip Bench Press,Triceps,25.0,15,,,
2014-12-17,Barbell Front Squat,Legs,40.0,10,,,
2014-12-17,Barbell Front Squat,Legs,60.0,5,,,
2014-12-17,Barbell Front Squat,Legs,70.0,5,,,
2014-12-17,Barbell Front Squat,Legs,80.0,5,,,
2014-12-17,Barbell Front Squat,Legs,90.0,3,,,
2014-12-17,One-Arm Rope Triceps Pushdown,Triceps,17.5,15,,,
2014-12-17,One-Arm Rope Triceps Pushdown,Triceps,22.5,8,,,
2014-12-17,High Cable Rear Delt Fly,Shoulders,15.0,15,,,
2014-12-17,High Cable Rear Delt Fly,Shoulders,20.0,8,,,
2014-12-17,Seated Machine Fly,Chest,31.5,15,,,
2014-12-17,Seated Machine Fly,Chest,49.5,15,,,
2014-12-19,High Cable Rear Delt Fly,Shoulders,15.0,10,,,
2014-12-19,High Cable Rear Delt Fly,Shoulders,15.0,10,,,
2014-12-19,High Cable Rear Delt Fly,Shoulders,15.0,10,,,
2014-12-19,Standing One-Arm Cable Rear Delt Fly,Shoulders,5.0,10,,,
2014-12-19,Standing One-Arm Cable Rear Delt Fly,Shoulders,5.0,10,,,
2014-12-19,Standing One-Arm Cable Rear Delt Fly,Shoulders,5.0,10,,,
2014-12-19,Incline Barbell Bench Press,Chest,50.0,10,,,
2014-12-19,Incline Barbell Bench Press,Chest,55.0,10,,,
2014-12-19,Incline Barbell Bench Press,Chest,55.0,10,,,
2014-12-19,Incline Barbell Bench Press,Chest,55.0,10,,,
2014-12-19,Incline Barbell Bench Press,Chest,55.0,10,,,
2014-12-19,One-Arm Rope Triceps Pushdown,Triceps,20.0,10,,,
2014-12-19,One-Arm Rope Triceps Pushdown,Triceps,20.0,10,,,
2014-12-19,One-Arm Rope Triceps Pushdown,Triceps,20.0,10,,,
2014-12-19,Pull Up,Back,0.0,6,,,
2014-12-19,Trap-Bar Deadlift,Back,80.0,5,,,
2014-12-19,Trap-Bar Deadlift,Back,120.0,5,,,
2014-12-19,Trap-Bar Deadlift,Back,150.0,3,,,
2014-12-19,Trap-Bar Deadlift,Back,170.0,2,,,
2014-12-19,Trap-Bar Deadlift,Back,190.0,1,,,
2014-12-19,Trap-Bar Deadlift,Back,200.0,1,,,
2014-12-19,Trap-Bar Deadlift,Back,210.0,1,,,
2014-12-19,Overhead Press,Shoulders,30.0,5,,,
2014-12-19,Overhead Press,Shoulders,40.0,5,,,
2014-12-19,Overhead Press,Shoulders,50.0,5,,,
2014-12-19,Barbell Squat,Legs,50.0,20,,,
2014-12-19,Barbell Squat,Legs,60.0,10,,,
2014-12-19,Push Press,Shoulders,60.0,1,,,
2014-12-19,Overhead Press,Shoulders,60.0,3,,,
2014-12-19,Push Press,Shoulders,70.0,3,,,
2014-12-19,Barbell Squat,Legs,70.0,15,,,
2014-12-19,Barbell Squat,Legs,80.0,12,,,
2014-12-19,Kroc Row,Back,32.5,12,,,
2014-12-19,Kroc Row,Back,35.0,10,,,
2014-12-22,Cable Face Pull,Shoulders,25.0,10,,,
2014-12-22,Cable Face Pull,Shoulders,30.0,10,,,
2014-12-22,Standing Dumbbell Press,Shoulders,17.5,10,,,
2014-12-22,Standing Dumbbell Press,Shoulders,20.0,5,,,
2014-12-22,Standing Dumbbell Press,Shoulders,22.5,5,,,
2014-12-22,Standing Dumbbell Press,Shoulders,25.0,5,,,
2014-12-22,Incline Barbell Bench Press,Chest,50.0,5,,,
2014-12-22,Incline Barbell Bench Press,Chest,50.0,10,,,
2014-12-22,Incline Barbell Bench Press,Chest,50.0,10,,,
2014-12-22,Incline Barbell Bench Press,Chest,50.0,10,,,
2014-12-22,Incline Barbell Bench Press,Chest,50.0,5,,,
2014-12-22,Barbell Squat,Legs,60.0,5,,,
2014-12-22,Barbell Squat,Legs,70.0,5,,,
2014-12-22,Barbell Squat,Legs,80.0,5,,,
2014-12-22,Barbell Squat,Legs,90.0,5,,,
2014-12-22,Sumo Deadlift,Legs,100.0,5,,,
2014-12-22,Sumo Deadlift,Legs,130.0,3,,,
2014-12-22,Sumo Deadlift,Legs,150.0,2,,,
2014-12-22,Sumo Deadlift,Legs,160.0,2,,,
2014-12-22,Deadlift,Back,160.0,2,,,
2014-12-22,Deadlift,Back,130.0,3,,,
2014-12-22,Snatch-Grip Deadlift,Back,130.0,1,,,
2014-12-22,Romanian Deadlift,Legs,100.0,2,,,
2014-12-22,Romanian Deadlift,Legs,60.0,10,,,
2014-12-22,Romanian Deadlift,Legs,70.0,10,,,
2014-12-22,Seated Cable Row,Back,50.0,10,,,
2014-12-22,Seated Cable Row,Back,60.0,10,,,
2014-12-22,Triceps Pushdown,Triceps,35.0,10,,,
2014-12-22,Triceps Pushdown,Triceps,45.0,10,,,
2014-12-22,Triceps Pushdown,Triceps,55.0,15,,,
2014-12-22,Triceps Pushdown,Triceps,60.0,10,,,
2014-12-22,Triceps Pushdown,Triceps,65.0,4,,,
2014-12-22,Barbell Squat,Legs,60.0,5,,,
2014-12-22,Barbell Squat,Legs,100.0,3,,,
2014-12-22,Barbell Squat,Legs,110.0,2,,,
2014-12-22,Barbell Squat,Legs,85.0,10,,,
2014-12-22,Seated Machine Fly,Chest,58.5,10,,,
2014-12-22,Seated Machine Fly,Chest,58.5,10,,,
2014-12-22,Rear Delt Machine Fly,Shoulders,22.5,10,,,
2014-12-23,Cable Face Pull,Shoulders,25.0,12,,,
2014-12-23,Cable Face Pull,Shoulders,30.0,12,,,
2014-12-23,Flat Barbell Bench Press,Chest,20.0,10,,,
2014-12-23,Flat Barbell Bench Press,Chest,40.0,5,,,
2014-12-23,Flat Barbell Bench Press,Chest,60.0,5,,,
2014-12-23,Flat Barbell Bench Press,Chest,70.0,5,,,
2014-12-23,Flat Barbell Bench Press,Chest,70.0,5,,,
2014-12-23,Flat Barbell Bench Press,Chest,70.0,5,,,
2014-12-23,Close Grip Barbell Bench Press,Triceps,40.0,15,,,
2014-12-23,Close Grip Barbell Bench Press,Triceps,45.0,15,,,
2014-12-23,Close Grip Barbell Bench Press,Triceps,50.0,10,,,
2014-12-23,Lat Pulldown,Back,45.0,10,,,
2014-12-23,Lat Pulldown,Back,50.0,10,,,
2014-12-23,Lat Pulldown,Back,55.0,10,,,
2014-12-23,Lat Pulldown,Back,60.0,10,,,
2014-12-23,Lat Pulldown,Back,65.0,5,,,
2014-12-23,Incline Dumbbell Fly,Chest,7.5,10,,,
2014-12-23,Incline Dumbbell Fly,Chest,10.0,10,,,
2014-12-23,Incline Dumbbell Fly,Chest,12.5,5,,,
2014-12-23,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,
2014-12-23,Seated Incline Dumbbell Curl,Biceps,7.5,14,,,
2014-12-23,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,
2014-12-23,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,
2014-12-23,Seated Incline Dumbbell Curl,Biceps,7.5,10,,,
2014-12-23,Batwing Row,Back,7.5,10,,,
2014-12-23,Batwing Row,Back,7.5,10,,,
2014-12-23,Batwing Row,Back,7.5,10,,,
2014-12-23,Seated Cable Row,Back,50.0,5,,,
2014-12-23,Seated Cable Row,Back,60.0,5,,,
2014-12-23,Seated Cable Row,Back,70.0,5,,,
2014-12-23,One-Arm Rope Triceps Pushdown,Triceps,17.5,10,,,
2014-12-23,One-Arm Rope Triceps Pushdown,Triceps,22.5,10,,,
2014-12-23,Barbell Squat,Legs,50.0,5,,,
2014-12-23,Barbell Squat,Legs,70.0,5,,,
2014-12-23,Barbell Squat,Legs,85.0,5,,,
2014-12-23,Barbell Squat,Legs,90.0,12,,,
2014-12-23,Barbell Squat,Legs,100.0,5,,,
2014-12-23,Barbell Squat,Legs,110.0,3,,,
2014-12-23,Yates Row,Back,60.0,12,,,
2014-12-23,Yates Row,Back,70.0,5,,,
2014-12-23,Pendlay Row,Back,70.0,5,,,
2014-12-23,Pendlay Row,Back,80.0,5,,,
2014-12-23,Seated Dip Machine,Triceps,22.5,10,,,
2014-12-23,Seated Dip Machine,Triceps,40.5,8,,,
2014-12-23,Seated Machine Fly,Chest,49.5,12,,,
2014-12-25,Running (Treadmill),Cardio,,,1.45,km,15:00
2014-12-25,Neutral Chin Up,Back,0.0,8,,,
2014-12-25,Machine Preacher Curl,Biceps,20.0,12,,,
2014-12-25,Hyperextension,Legs,0.0,15,,,
2014-12-25,Chin Up,Back,5.0,4,,,
2014-12-25,Machine Preacher Curl,Biceps,20.0,12,,,
2014-12-25,Hyperextension,Legs,0.0,15,,,
2014-12-25,Overhead Press,Shoulders,30.0,10,,,
2014-12-25,Overhead Press,Shoulders,34.0,10,,,
2014-12-25,Machine Preacher Curl,Biceps,22.5,12,,,
2014-12-25,Pull Up,Back,5.0,2,,,
2014-12-25,Overhead Press,Shoulders,34.0,10,,,
2014-12-25,Barbell Squat,Legs,60.0,10,,,
2015-01-05,Incline Barbell Bench Press,Chest,20.0,10,,,
2015-01-05,Incline Barbell Bench Press,Chest,50.0,12,,,
2015-01-05,Incline Barbell Bench Press,Chest,55.0,10,,,
2015-01-05,Incline Barbell Bench Press,Chest,60.0,8,,,
2015-01-05,Incline Barbell Bench Press,Chest,65.0,6,,,
2015-01-05,Cable Face Pull,Shoulders,17.5,15,,,
2015-01-05,Cable Face Pull,Shoulders,22.5,15,,,
2015-01-05,One-Arm Rope Triceps Pushdown,Triceps,17.5,12,,,
2015-01-05,One-Arm Rope Triceps Pushdown,Triceps,20.0,8,,,
2015-01-05,One-Arm Rope Triceps Pushdown,Triceps,20.0,8,,,
2015-01-05,One-Arm Rope Triceps Pushdown,Triceps,30.0,5,,,
2015-01-05,Leg Extension Machine,Legs,31.5,8,,,
2015-01-05,Leg Extension Machine,Legs,31.5,8,,,
2015-01-05,Leg Extension Machine,Legs,31.5,10,,,
2015-01-05,Seated Leg Curl Machine,Legs,31.5,8,,,
2015-01-05,Seated Leg Curl Machine,Legs,31.5,8,,,
2015-01-05,Barbell Front Squat,Legs,20.0,5,,,
2015-01-05,Barbell Front Squat,Legs,60.0,5,,,
2015-01-05,Barbell Front Squat,Legs,70.0,5,,,
2015-01-05,Pull Up,Back,0.0,5,,,
2015-01-10,Seated Cable Row,Back,55.0,15,,,
2015-01-10,Seated Cable Row,Back,65.0,8,,,
2015-01-10,Cable Face Pull,Shoulders,17.5,10,,,
2015-01-10,Cable Face Pull,Shoulders,22.5,10,,,
2015-01-10,Cable Face Pull,Shoulders,25.0,10,,,
2015-01-10,Cable Face Pull,Shoulders,30.0,8,,,
2015-01-10,Neutral Chin Up,Back,0.0,6,,,
2015-01-10,Neutral Chin Up,Back,0.0,3,,,
2015-01-10,Neutral Chin Up,Back,0.0,2,,,
2015-01-10,Overhead Press,Shoulders,20.0,5,,,
2015-01-10,Overhead Press,Shoulders,50.0,5,,,
2015-01-10,Overhead Press,Shoulders,60.0,5,,,
2015-01-10,Overhead Press,Shoulders,65.0,2,,,
2015-01-10,Overhead Press,Shoulders,70.0,1,,,
2015-01-10,Barbell Squat,Legs,60.0,5,,,
2015-01-10,Barbell Squat,Legs,70.0,5,,,
2015-01-10,Barbell Squat,Legs,80.0,5,,,
2015-01-10,Barbell Squat,Legs,90.0,5,,,
2015-01-10,Barbell Squat,Legs,100.0,5,,,
2015-01-10,Barbell Squat,Legs,110.0,3,,,
2015-01-10,Barbell Squat,Legs,112.5,3,,,
2015-01-10,Hyperextension,Legs,0.0,15,,,
2015-01-10,Hyperextension,Legs,0.0,15,,,
2015-01-10,Seated Calf Raise Machine,Legs,35.0,10,,,
2015-01-10,Seated Calf Raise Machine,Legs,35.0,10,,,
2015-01-10,Seated Calf Raise Machine,Legs,45.0,10,,,
2015-01-10,Distanced One-Arm Rope Triceps Pushdown,Triceps,17.5,10,,,
2015-01-10,Distanced One-Arm Rope Triceps Pushdown,Triceps,20.0,8,,,
2015-01-10,Distanced One-Arm Rope Triceps Pushdown,Triceps,20.0,8,,,
2015-01-10,Seated Machine Fly,Chest,49.5,15,,,
2015-01-10,Seated Machine Fly,Chest,49.5,15,,,
2015-01-12,Chin Up,Back,5.0,6,,,
2015-01-12,Overhead Press,Shoulders,40.0,10,,,
2015-01-12,Running (Treadmill),Cardio,,,1.29,km,15:00
2015-01-12,Chin Up,Back,5.0,3,,,
2015-01-12,Overhead Press,Shoulders,60.0,3,,,
2015-01-12,Overhead Press,Shoulders,60.0,2,,,
2015-01-12,Chin Up,Back,5.0,1,,,
2015-01-12,Overhead Press,Shoulders,40.0,10,,,
2015-01-12,Machine Preacher Curl,Biceps,22.5,10,,,
2015-01-12,Overhead Press,Shoulders,60.0,1,,,
2015-01-12,Machine Preacher Curl,Biceps,22.5,12,,,
2015-01-12,Running (Treadmill),Cardio,,,1.33,km,15:00
2015-01-15,High Cable Rear Delt Fly,Shoulders,7.5,10,,,
2015-01-15,High Cable Rear Delt Fly,Shoulders,10.0,12,,,
2015-01-15,Seated Cable Face Pull,Back,25.0,10,,,
2015-01-15,Seated Cable Face Pull,Back,30.0,8,,,
2015-01-15,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-01-15,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-01-15,Flat Barbell Bench Press,Chest,65.0,5,,,
2015-01-15,Flat Barbell Bench Press,Chest,70.0,8,,,
2015-01-15,Flat Barbell Bench Press,Chest,72.5,5,,,
2015-01-15,Flat Barbell Bench Press,Chest,75.0,5,,,
2015-01-15,Pull Up,Back,0.0,6,,,
2015-01-15,Sumo Deadlift,Legs,100.0,5,,,
2015-01-15,Sumo Deadlift,Legs,120.0,3,,,
2015-01-15,Sumo Deadlift,Legs,140.0,3,,,
2015-01-15,Sumo Deadlift,Legs,160.0,3,,,
2015-01-15,Sumo Deadlift,Legs,180.0,1,,,
2015-01-15,Lat Pulldown,Back,35.0,10,,,
2015-01-15,Lat Pulldown,Back,45.0,10,,,
2015-01-15,Lat Pulldown,Back,55.0,10,,,
2015-01-15,Lat Pulldown,Back,65.0,10,,,
2015-01-15,Lat Pulldown,Back,70.0,3,,,
2015-01-15,Triceps Pushdown,Triceps,40.0,10,,,
2015-01-15,Triceps Pushdown,Triceps,50.0,10,,,
2015-01-15,Triceps Pushdown,Triceps,60.0,12,,,
2015-01-15,Triceps Pushdown,Triceps,65.0,5,,,
2015-01-15,Triceps Pushdown,Triceps,70.0,3,,,
2015-01-15,Seated Dip Machine,Triceps,22.5,10,,,
2015-01-15,Seated Dip Machine,Triceps,22.5,10,,,
2015-01-15,Seated Dip Machine,Triceps,31.5,10,,,
2015-01-15,Seated Dip Machine,Triceps,40.5,5,,,
2015-01-15,Seated Machine Fly,Chest,31.5,10,,,
2015-01-15,Seated Machine Fly,Chest,40.5,10,,,
2015-01-16,Leg Extension Machine,Legs,22.5,15,,,
2015-01-16,Leg Extension Machine,Legs,20.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,30.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Lying Leg Curl Machine,Legs,25.0,15,,,
2015-01-16,Barbell Squat,Legs,20.0,10,,,
2015-01-16,Barbell Squat,Legs,60.0,10,,,
2015-01-16,Barbell Squat,Legs,70.0,10,,,
2015-01-16,Barbell Squat,Legs,80.0,5,,,
2015-01-16,Barbell Squat,Legs,90.0,5,,,
2015-01-16,Barbell Squat,Legs,100.0,5,,,
2015-01-16,Barbell Squat,Legs,100.0,3,,,
2015-01-16,Barbell Squat,Legs,100.0,5,,,
2015-01-16,Barbell Squat,Legs,100.0,3,,,
2015-01-16,Barbell Squat,Legs,90.0,5,,,
2015-01-16,Overhead Press,Shoulders,60.0,3,,,
2015-01-17,Cable Face Pull,Shoulders,22.5,15,,,
2015-01-17,Cable Face Pull,Shoulders,25.0,15,,,
2015-01-17,Flat Barbell Bench Press,Chest,20.0,10,,,
2015-01-17,Flat Barbell Bench Press,Chest,50.0,10,,,
2015-01-17,Flat Barbell Bench Press,Chest,60.0,12,,,
2015-01-17,Flat Barbell Bench Press,Chest,65.0,5,,,
2015-01-17,Flat Barbell Bench Press,Chest,70.0,9,,,
2015-01-17,Flat Barbell Bench Press,Chest,60.0,8,,,
2015-01-17,Overhead Press,Shoulders,30.0,10,,,
2015-01-17,Overhead Press,Shoulders,50.0,3,,,
2015-01-17,Chin Up,Back,0.0,6,,,
2015-01-17,Pull Up,Back,0.0,1,,,
2015-01-17,Distanced One-Arm Rope Triceps Pushdown,Triceps,15.0,10,,,
2015-01-17,Distanced One-Arm Rope Triceps Pushdown,Triceps,17.5,12,,,
2015-01-17,Rope Push Down,Triceps,30.0,15,,,
2015-01-17,Rope Push Down,Triceps,45.0,6,,,
2015-01-17,One-Arm Lat Pulldown,Back,20.0,10,,,
2015-01-17,One-Arm Lat Pulldown,Back,25.0,10,,,
2015-01-17,Standing One-Arm Cable Row,Back,15.0,10,,,
2015-01-17,Standing One-Arm Cable Row,Back,20.0,10,,,
2015-01-17,One-Arm Cable Front Raise,Shoulders,7.5,10,,,
2015-01-17,One-Arm Cable Lateral Raise,Shoulders,5.0,10,,,
2015-01-17,One-Arm Cable Rear Delt Raise,Shoulders,5.0,10,,,
2015-01-17,One-Arm Cable Curl,Biceps,10.0,10,,,
2015-01-17,One-Arm Cable Curl,Biceps,12.5,10,,,
2015-01-17,One-Arm Cable Curl,Biceps,15.0,10,,,
2015-01-17,Running (Treadmill),Cardio,,,0.62,km,07:55
2015-01-17,Pull Up,Back,0.0,3,,,
2015-01-19,Running (Treadmill),Cardio,,,1.38,km,15:00
2015-01-19,Pull Up,Back,0.0,8,,,
2015-01-19,Overhead Press,Shoulders,40.0,10,,,
2015-01-19,Overhead Press,Shoulders,60.0,3,,,
2015-01-19,Overhead Press,Shoulders,45.0,8,,,
2015-01-19,Pull Up,Back,0.0,5,,,
2015-01-19,Pull Up,Back,0.0,3,,,
2015-01-19,Running (Treadmill),Cardio,,,0.93,km,07:00
2015-01-21,One-Arm Face Pull,Shoulders,12.5,10,,,
2015-01-21,One-Arm Face Pull,Shoulders,15.0,10,,,
2015-01-21,One-Arm Face Pull,Shoulders,17.5,10,,,
2015-01-21,Standing One-Arm Cable Rear Delt Fly,Shoulders,7.5,10,,,
2015-01-21,Standing One-Arm Cable Rear Delt Fly,Shoulders,10.0,10,,,
2015-01-21,Overhead Press,Shoulders,35.0,5,,,
2015-01-21,Overhead Press,Shoulders,40.0,5,,,
2015-01-21,Overhead Press,Shoulders,50.0,5,,,
2015-01-21,Overhead Press,Shoulders,55.0,3,,,
2015-01-21,Overhead Press,Shoulders,60.0,3,,,
2015-01-21,Overhead Press,Shoulders,62.5,3,,,
2015-01-21,Overhead Press,Shoulders,65.0,2,,,
2015-01-21,Overhead Press,Shoulders,67.5,1,,,
2015-01-21,Barbell Squat,Legs,40.0,5,,,
2015-01-21,Barbell Squat,Legs,60.0,5,,,
2015-01-21,Barbell Squat,Legs,80.0,5,,,
2015-01-21,Barbell Squat,Legs,85.0,5,,,
2015-01-21,Barbell Squat,Legs,90.0,5,,,
2015-01-21,Barbell Squat,Legs,95.0,5,,,
2015-01-21,Barbell Squat,Legs,110.0,3,,,
2015-01-21,Barbell Squat,Legs,110.0,3,,,
2015-01-21,Barbell Squat,Legs,115.0,3,,,
2015-01-21,Deadlift,Back,110.0,5,,,
2015-01-21,Deadlift,Back,140.0,8,,,
2015-01-21,Deadlift,Back,160.0,4,,,
2015-01-21,Deadlift,Back,170.0,3,,,
2015-01-21,Deadlift,Back,180.0,1,,,
2015-01-21,Deadlift,Back,190.0,1,,,
2015-01-23,Chin Up,Back,5.0,6,,,
2015-01-23,Neutral Chin Up,Back,0.0,4,,,
2015-01-23,Pull Up,Back,0.0,3,,,
2015-01-23,Overhead Press,Shoulders,60.0,1,,,
2015-01-23,Running (Treadmill),Cardio,,,1.0,km,07:15
2015-01-24,Pull Up,Back,0.0,6,,,
2015-01-24,Overhead Press,Shoulders,45.0,5,,,
2015-01-27,Pull Up,Back,0.0,10,,,
2015-01-27,Pull Up,Back,0.0,3,,,
2015-01-27,Pull Up,Back,0.0,3,,,
2015-02-01,Cable Face Pull,Shoulders,22.5,10,,,
2015-02-01,Cable Face Pull,Shoulders,30.0,10,,,
2015-02-01,Cable Face Pull,Shoulders,35.0,10,,,
2015-02-01,High Cable Rear Delt Fly,Shoulders,15.0,10,,,
2015-02-01,High Cable Rear Delt Fly,Shoulders,20.0,8,,,
2015-02-01,Pull Up,Back,0.0,6,,,
2015-02-01,Flat Barbell Bench Press,Chest,40.0,5,,,
2015-02-01,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-02-01,Flat Barbell Bench Press,Chest,70.0,3,,,
2015-02-01,Flat Barbell Bench Press,Chest,75.0,3,,,
2015-02-01,Flat Barbell Bench Press,Chest,50.0,5,,,
2015-02-01,Overhead Press,Shoulders,20.0,5,,,
2015-02-01,Overhead Press,Shoulders,50.0,5,,,
2015-02-01,Flat Barbell Bench Press,Chest,70.0,3,,,
2015-02-01,Flat Barbell Bench Press,Chest,82.5,1,,,
2015-02-01,Lat Pulldown,Back,40.0,5,,,
2015-02-01,Lat Pulldown,Back,60.0,5,,,
2015-02-01,Lat Pulldown,Back,70.0,5,,,
2015-02-01,Lat Pulldown,Back,75.0,5,,,
2015-02-01,Rope Push Down,Triceps,30.0,10,,,
2015-02-01,Rope Push Down,Triceps,40.0,10,,,
2015-02-01,Rope Push Down,Triceps,50.0,5,,,
2015-02-01,Pull Up,Back,0.0,5,,,
2015-02-01,Double Long Cycle,Shoulders,12.0,5,,,
2015-02-01,Double Long Cycle,Shoulders,18.0,3,,,
2015-02-03,Pull Up,Back,0.0,8,,,
2015-02-03,Pull Up,Back,0.0,3,,,
2015-02-03,Flat Barbell Bench Press,Chest,40.0,10,,,
2015-02-03,Flat Barbell Bench Press,Chest,50.0,5,,,
2015-02-03,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-02-03,Flat Barbell Bench Press,Chest,70.0,5,,,
2015-02-03,Flat Barbell Bench Press,Chest,75.0,3,,,
2015-02-03,Flat Barbell Bench Press,Chest,77.5,3,,,
2015-02-03,Flat Barbell Bench Press,Chest,80.0,4,,,
2015-02-03,Flat Barbell Bench Press,Chest,60.0,10,,,
2015-02-03,Cable Face Pull,Shoulders,20.0,10,,,
2015-02-03,Cable Face Pull,Shoulders,30.0,10,,,
2015-02-03,Cable Face Pull,Shoulders,40.0,10,,,
2015-02-03,Rope Push Down,Triceps,30.0,10,,,
2015-02-03,Rope Push Down,Triceps,40.0,10,,,
2015-02-03,Rope Push Down,Triceps,50.0,5,,,
2015-02-03,Rope Push Down,Triceps,60.0,3,,,
2015-02-03,Barbell Squat,Legs,20.0,5,,,
2015-02-03,Barbell Squat,Legs,20.0,5,,,
2015-02-03,Barbell Squat,Legs,60.0,5,,,
2015-02-03,Barbell Squat,Legs,70.0,5,,,
2015-02-03,Barbell Squat,Legs,90.0,5,,,
2015-02-03,Barbell Squat,Legs,100.0,5,,,
2015-02-03,Barbell Squat,Legs,110.0,5,,,
2015-02-03,Barbell Squat,Legs,120.0,3,,,
2015-02-03,Seated Calf Raise Machine,Legs,50.0,10,,,
2015-02-03,Seated Calf Raise Machine,Legs,50.0,10,,,
2015-02-03,Seated Calf Raise Machine,Legs,50.0,10,,,
2015-02-04,Flat Barbell Bench Press,Chest,40.0,10,,,
2015-02-04,Flat Barbell Bench Press,Chest,45.0,10,,,
2015-02-04,Flat Barbell Bench Press,Chest,50.0,10,,,
2015-02-04,Flat Barbell Bench Press,Chest,55.0,10,,,
2015-02-04,Flat Barbell Bench Press,Chest,60.0,10,,,
2015-02-04,Flat Barbell Bench Press,Chest,65.0,5,,,
2015-02-04,Lat Pulldown,Back,50.0,10,,,
2015-02-04,Lat Pulldown,Back,65.0,10,,,
2015-02-04,Lat Pulldown,Back,70.0,5,,,
2015-02-04,Barbell Curl,Biceps,20.0,10,,,
2015-02-04,Barbell Curl,Biceps,25.0,10,,,
2015-02-04,Trap-Bar Farmers Walk,Back,100.0,8,,,
2015-02-04,Trap-Bar Farmers Walk,Back,100.0,8,,,
2015-02-04,Trap-Bar Farmers Walk,Back,100.0,13,,,
2015-02-04,Trap-Bar Farmers Walk,Back,100.0,13,,,
2015-02-04,Trap-Bar Deadlift,Back,140.0,5,,,
2015-02-04,Trap-Bar Deadlift,Back,160.0,1,,,
2015-02-04,Trap-Bar Deadlift,Back,180.0,1,,,
2015-02-04,Trap-Bar Deadlift,Back,200.0,1,,,
2015-02-04,Trap-Bar Deadlift,Back,210.0,1,,,
2015-02-06,One-Arm Face Pull,Shoulders,15.0,10,,,
2015-02-06,Cable Face Pull,Shoulders,30.0,10,,,
2015-02-06,Cable Face Pull,Shoulders,40.0,10,,,
2015-02-06,Flat Dumbbell Bench Press,Chest,22.5,5,,,
2015-02-06,Flat Dumbbell Bench Press,Chest,25.0,5,,,
2015-02-06,Flat Dumbbell Bench Press,Chest,32.5,5,,,
2015-02-06,Flat Dumbbell Bench Press,Chest,35.0,3,,,
2015-02-06,Barbell Squat,Legs,20.0,5,,,
2015-02-06,Barbell Squat,Legs,60.0,5,,,
2015-02-06,Barbell Squat,Legs,80.0,5,,,
2015-02-06,Barbell Squat,Legs,100.0,3,,,
2015-02-06,Barbell Squat,Legs,110.0,1,,,
2015-02-06,Barbell Squat,Legs,120.0,1,,,
2015-02-06,Barbell Squat,Legs,130.0,1,,,
2015-02-07,Cable Face Pull,Shoulders,22.5,10,,,
2015-02-07,Cable Face Pull,Shoulders,35.0,10,,,
2015-02-07,Flat Barbell Bench Press,Chest,40.0,5,,,
2015-02-07,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-02-07,Flat Barbell Bench Press,Chest,70.0,5,,,
2015-02-07,Flat Barbell Bench Press,Chest,75.0,5,,,
2015-02-07,Flat Barbell Bench Press,Chest,77.5,5,,,
2015-02-07,Flat Barbell Bench Press,Chest,60.0,5,,,
2015-02-07,Flat Barbell Bench Press,Chest,60.0,10,,,
2015-02-07,Sumo Deadlift,Legs,110.0,5,,,
2015-02-07,Sumo Deadlift,Legs,140.0,5,,,
2015-02-07,Sumo Deadlift,Legs,160.0,1,,,
2015-02-07,Sumo Deadlift,Legs,180.0,1,,,
2015-02-07,Sumo Deadlift,Legs,190.0,1,,,
2015-02-07,Deadlift,Back,110.0,5,,,
2015-02-07,Power Clean,Back,60.0,1,,,
2015-02-07,Barbell Front Squat,Legs,60.0,5,,,
2015-02-07,Overhead Press,Shoulders,60.0,1,,,
2015-02-07,Power Clean,Back,60.0,1,,,
2015-02-07,Power Clean,Back,60.0,1,,,
2015-02-07,Barbell Front Squat,Legs,60.0,5,,,
2015-02-07,Distanced One-Arm Rope Triceps Pushdown,Triceps,17.5,10,,,
2015-02-07,Distanced One-Arm Rope Triceps Pushdown,Triceps,20.0,10,,,
2015-02-07,V-Bar Lat Pulldown,Back,30.0,10,,,
